tree_tip,matched_MDD_name,match_type,order,family,genus,iucn_category,extinct_flag
Sylvilagus_audubonii,Sylvilagus_audubonii,direct,Lagomorpha,Leporidae,Sylvilagus,LC,0.0
Glis_glis,Glis_glis,direct,Rodentia,Gliridae,Glis,LC,0.0
Chaetocauda_sichuanensis,Chaetocauda_sichuanensis,direct,Rodentia,Gliridae,Chaetocauda,DD,0.0
Glirulus_japonicus,Glirulus_japonicus,direct,Rodentia,Gliridae,Glirulus,LC,0.0
Selevinia_betpakdalaensis,Selevinia_betpakdalaensis,direct,Rodentia,Gliridae,Selevinia,DD,0.0
Myomimus_personatus,Myomimus_personatus,direct,Rodentia,Gliridae,Myomimus,DD,0.0
Myomimus_setzeri,Myomimus_setzeri,direct,Rodentia,Gliridae,Myomimus,DD,0.0
Myomimus_roachi,Myomimus_roachi,direct,Rodentia,Gliridae,Myomimus,VU,0.0
Eliomys_quercinus,Eliomys_quercinus,direct,Rodentia,Gliridae,Eliomys,VU,0.0
Eliomys_melanurus,Eliomys_melanurus,direct,Rodentia,Gliridae,Eliomys,LC,0.0
Eliomys_munbyanus,Eliomys_munbyanus,direct,Rodentia,Gliridae,Eliomys,LC,0.0
Dryomys_niethammeri,Dryomys_niethammeri,direct,Rodentia,Gliridae,Dryomys,VU,0.0
Dryomys_laniger,Dryomys_laniger,direct,Rodentia,Gliridae,Dryomys,DD,0.0
Dryomys_nitedula,Dryomys_nitedula,direct,Rodentia,Gliridae,Dryomys,LC,0.0
Muscardinus_avellanarius,Muscardinus_avellanarius,direct,Rodentia,Gliridae,Muscardinus,LC,0.0
Graphiurus_microtis,Graphiurus_microtis,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_surdus,Graphiurus_surdus,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_ocularis,Graphiurus_ocularis,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_platyops,Graphiurus_platyops,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_angolensis,Graphiurus_angolensis,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_monardi,Graphiurus_monardi,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_crassicaudatus,Graphiurus_crassicaudatus,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_murinus,Graphiurus_murinus,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_lorraineus,Graphiurus_lorraineus,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_kelleni,Graphiurus_kelleni,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_rupicola,Graphiurus_rupicola,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_walterverheyeni,Graphiurus_walterverheyeni,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_johnstoni,Graphiurus_johnstoni,direct,Rodentia,Gliridae,Graphiurus,DD,0.0
Graphiurus_christyi,Graphiurus_christyi,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Graphiurus_nagtglasii,Graphiurus_nagtglasii,direct,Rodentia,Gliridae,Graphiurus,LC,0.0
Aplodontia_rufa,Aplodontia_rufa,direct,Rodentia,Aplodontiidae,Aplodontia,LC,0.0
Ratufa_affinis,Ratufa_affinis,direct,Rodentia,Sciuridae,Ratufa,NT,0.0
Ratufa_bicolor,Ratufa_bicolor,direct,Rodentia,Sciuridae,Ratufa,NT,0.0
Ratufa_indica,Ratufa_indica,direct,Rodentia,Sciuridae,Ratufa,LC,0.0
Ratufa_macroura,Ratufa_macroura,direct,Rodentia,Sciuridae,Ratufa,NT,0.0
Sciurillus_pusillus,Sciurillus_pusillus,direct,Rodentia,Sciuridae,Sciurillus,LC,0.0
Funambulus_tristriatus,Funambulus_tristriatus,direct,Rodentia,Sciuridae,Funambulus,LC,0.0
Funambulus_palmarum,Funambulus_palmarum,direct,Rodentia,Sciuridae,Funambulus,LC,0.0
Funambulus_layardi,Funambulus_layardi,direct,Rodentia,Sciuridae,Funambulus,VU,0.0
Funambulus_pennantii,Funambulus_pennantii,direct,Rodentia,Sciuridae,Funambulus,LC,0.0
Funambulus_sublineatus,Funambulus_sublineatus,direct,Rodentia,Sciuridae,Funambulus,VU,0.0
Dremomys_pernyi,Dremomys_pernyi,direct,Rodentia,Sciuridae,Dremomys,LC,0.0
Dremomys_gularis,Dremomys_gularis,direct,Rodentia,Sciuridae,Dremomys,DD,0.0
Dremomys_everetti,Sundasciurus_everetti,synonym:MSW3,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Dremomys_rufigenis,Dremomys_rufigenis,direct,Rodentia,Sciuridae,Dremomys,LC,0.0
Dremomys_pyrrhomerus,Dremomys_pyrrhomerus,direct,Rodentia,Sciuridae,Dremomys,LC,0.0
Dremomys_lokriah,Dremomys_lokriah,direct,Rodentia,Sciuridae,Dremomys,LC,0.0
Tamiops_rodolphii,Tamiops_rodolphii,direct,Rodentia,Sciuridae,Tamiops,LC,0.0
Tamiops_swinhoei,Tamiops_swinhoei,direct,Rodentia,Sciuridae,Tamiops,LC,0.0
Tamiops_maritimus,Tamiops_maritimus,direct,Rodentia,Sciuridae,Tamiops,LC,0.0
Tamiops_macclellandii,Tamiops_mcclellandii,synonym:nominalName,Rodentia,Sciuridae,Tamiops,LC,0.0
Nannosciurus_melanotis,Nannosciurus_melanotis,direct,Rodentia,Sciuridae,Nannosciurus,LC,0.0
Rubrisciurus_rubriventer,Rubrisciurus_rubriventer,direct,Rodentia,Sciuridae,Rubrisciurus,LC,0.0
Prosciurillus_weberi,Prosciurillus_weberi,direct,Rodentia,Sciuridae,Prosciurillus,VU,0.0
Prosciurillus_rosenbergii,Prosciurillus_rosenbergii,direct,Rodentia,Sciuridae,Prosciurillus,EN,0.0
Prosciurillus_abstrusus,Prosciurillus_abstrusus,direct,Rodentia,Sciuridae,Prosciurillus,NT,0.0
Prosciurillus_murinus,Prosciurillus_murinus,direct,Rodentia,Sciuridae,Prosciurillus,LC,0.0
Prosciurillus_leucomus,Prosciurillus_leucomus,direct,Rodentia,Sciuridae,Prosciurillus,LC,0.0
Glyphotes_simus,Glyphotes_simus,direct,Rodentia,Sciuridae,Glyphotes,DD,0.0
Hyosciurus_ileile,Hyosciurus_ileile,direct,Rodentia,Sciuridae,Hyosciurus,LC,0.0
Hyosciurus_heinrichi,Hyosciurus_heinrichi,direct,Rodentia,Sciuridae,Hyosciurus,LC,0.0
Callosciurus_pygerythrus,Callosciurus_pygerythrus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_notatus,Callosciurus_notatus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_orestes,Callosciurus_orestes,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_phayrei,Callosciurus_phayrei,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_albescens,Callosciurus_notatus,synonym:nominalName,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_prevostii,Callosciurus_prevostii,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_nigrovittatus,Callosciurus_nigrovittatus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_finlaysonii,Callosciurus_finlaysonii,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_quinquestriatus,Callosciurus_quinquestriatus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_erythraeus,Callosciurus_erythraeus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_melanogaster,Callosciurus_melanogaster,direct,Rodentia,Sciuridae,Callosciurus,VU,0.0
Callosciurus_caniceps,Callosciurus_caniceps,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_inornatus,Callosciurus_inornatus,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_baluensis,Callosciurus_baluensis,direct,Rodentia,Sciuridae,Callosciurus,LC,0.0
Callosciurus_adamsi,Callosciurus_adamsi,direct,Rodentia,Sciuridae,Callosciurus,NT,0.0
Sundasciurus_fraterculus,Sundasciurus_fraterculus,direct,Rodentia,Sciuridae,Sundasciurus,VU,0.0
Sundasciurus_lowii,Sundasciurus_lowii,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_rabori,Sundasciurus_rabori,direct,Rodentia,Sciuridae,Sundasciurus,DD,0.0
Sundasciurus_moellendorffi,Sundasciurus_moellendorffi,direct,Rodentia,Sciuridae,Sundasciurus,NT,0.0
Sundasciurus_juvencus,Sundasciurus_juvencus,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_hoogstraali,Sundasciurus_hoogstraali,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_steerii,Sundasciurus_steerii,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_mindanensis,Sundasciurus_mindanensis,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_philippinensis,Sundasciurus_philippinensis,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_samarensis,Sundasciurus_samarensis,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_hippurus,Sundasciurus_hippurus,direct,Rodentia,Sciuridae,Sundasciurus,NT,0.0
Sundasciurus_brookei,Sundasciurus_brookei,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_tenuis,Sundasciurus_tenuis,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Sundasciurus_davensis,Sundasciurus_davensis,direct,Rodentia,Sciuridae,Sundasciurus,DD,0.0
Sundasciurus_jentinki,Sundasciurus_jentinki,direct,Rodentia,Sciuridae,Sundasciurus,LC,0.0
Menetes_berdmorei,Menetes_berdmorei,direct,Rodentia,Sciuridae,Menetes,LC,0.0
Rhinosciurus_laticaudatus,Rhinosciurus_laticaudatus,direct,Rodentia,Sciuridae,Rhinosciurus,NT,0.0
Lariscus_hosei,Lariscus_hosei,direct,Rodentia,Sciuridae,Lariscus,LC,0.0
Lariscus_insignis,Lariscus_insignis,direct,Rodentia,Sciuridae,Lariscus,LC,0.0
Lariscus_obscurus,Lariscus_obscurus,direct,Rodentia,Sciuridae,Lariscus,NT,0.0
Lariscus_niobe,Lariscus_niobe,direct,Rodentia,Sciuridae,Lariscus,DD,0.0
Exilisciurus_exilis,Exilisciurus_exilis,direct,Rodentia,Sciuridae,Exilisciurus,DD,0.0
Exilisciurus_whiteheadi,Exilisciurus_whiteheadi,direct,Rodentia,Sciuridae,Exilisciurus,LC,0.0
Exilisciurus_concinnus,Exilisciurus_concinnus,direct,Rodentia,Sciuridae,Exilisciurus,LC,0.0
Spermophilopsis_leptodactylus,Spermophilopsis_leptodactyla,synonym:MSW3,Rodentia,Sciuridae,Spermophilopsis,LC,0.0
Xerus_erythropus,Euxerus_erythropus,synonym:MSW3,Rodentia,Sciuridae,Euxerus,LC,0.0
Xerus_rutilus,Xerus_rutilus,direct,Rodentia,Sciuridae,Xerus,LC,0.0
Xerus_princeps,Geosciurus_princeps,synonym:MSW3,Rodentia,Sciuridae,Geosciurus,LC,0.0
Xerus_inauris,Geosciurus_inauris,synonym:MSW3,Rodentia,Sciuridae,Geosciurus,LC,0.0
Atlantoxerus_getulus,Atlantoxerus_getulus,direct,Rodentia,Sciuridae,Atlantoxerus,LC,0.0
Sciurotamias_forresti,Sciurotamias_forresti,direct,Rodentia,Sciuridae,Sciurotamias,LC,0.0
Sciurotamias_davidianus,Sciurotamias_davidianus,direct,Rodentia,Sciuridae,Sciurotamias,LC,0.0
Myosciurus_pumilio,Myosciurus_pumilio,direct,Rodentia,Sciuridae,Myosciurus,LC,0.0
Heliosciurus_rufobrachium,Heliosciurus_rufobrachium,direct,Rodentia,Sciuridae,Heliosciurus,LC,0.0
Heliosciurus_punctatus,Heliosciurus_punctatus,direct,Rodentia,Sciuridae,Heliosciurus,DD,0.0
Heliosciurus_mutabilis,Heliosciurus_mutabilis,direct,Rodentia,Sciuridae,Heliosciurus,LC,0.0
Heliosciurus_ruwenzorii,Heliosciurus_ruwenzorii,direct,Rodentia,Sciuridae,Heliosciurus,LC,0.0
Heliosciurus_undulatus,Heliosciurus_undulatus,direct,Rodentia,Sciuridae,Heliosciurus,DD,0.0
Heliosciurus_gambianus,Heliosciurus_gambianus,direct,Rodentia,Sciuridae,Heliosciurus,LC,0.0
Funisciurus_carruthersi,Funisciurus_carruthersi,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Funisciurus_duchaillui,Funisciurus_duchaillui,direct,Rodentia,Sciuridae,Funisciurus,DD,0.0
Paraxerus_vexillarius,Paraxerus_vexillarius,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Funisciurus_congicus,Funisciurus_congicus,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Paraxerus_boehmi,Paraxerus_boehmi,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Paraxerus_cepapi,Paraxerus_cepapi,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Paraxerus_poensis,Paraxerus_poensis,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Paraxerus_ochraceus,Paraxerus_ochraceus,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Funisciurus_bayonii,Funisciurus_bayonii,direct,Rodentia,Sciuridae,Funisciurus,DD,0.0
Epixerus_ebii,Epixerus_ebii,direct,Rodentia,Sciuridae,Epixerus,LC,0.0
Funisciurus_substriatus,Funisciurus_substriatus,direct,Rodentia,Sciuridae,Funisciurus,DD,0.0
Protoxerus_stangeri,Protoxerus_stangeri,direct,Rodentia,Sciuridae,Protoxerus,LC,0.0
Protoxerus_aubinnii,Protoxerus_aubinnii,direct,Rodentia,Sciuridae,Protoxerus,NT,0.0
Funisciurus_pyrropus,Funisciurus_pyrropus,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Paraxerus_lucifer,Paraxerus_lucifer,direct,Rodentia,Sciuridae,Paraxerus,DD,0.0
Funisciurus_anerythrus,Funisciurus_anerythrus,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Paraxerus_alexandri,Paraxerus_alexandri,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Funisciurus_lemniscatus,Funisciurus_lemniscatus,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Funisciurus_leucogenys,Funisciurus_leucogenys,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Paraxerus_cooperi,Paraxerus_cooperi,direct,Rodentia,Sciuridae,Paraxerus,DD,0.0
Paraxerus_vincenti,Paraxerus_vincenti,direct,Rodentia,Sciuridae,Paraxerus,EN,0.0
Funisciurus_isabella,Funisciurus_isabella,direct,Rodentia,Sciuridae,Funisciurus,LC,0.0
Paraxerus_flavovittis,Paraxerus_flavovittis,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Paraxerus_palliatus,Paraxerus_palliatus,direct,Rodentia,Sciuridae,Paraxerus,LC,0.0
Tamias_sibiricus,Eutamias_sibiricus,synonym:MSW3,Rodentia,Sciuridae,Eutamias,LC,0.0
Tamias_striatus,Tamias_striatus,direct,Rodentia,Sciuridae,Tamias,LC,0.0
Tamias_speciosus,Neotamias_speciosus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_minimus,Neotamias_minimus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_quadrimaculatus,Neotamias_quadrimaculatus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_ruficaudus,Neotamias_ruficaudus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_durangae,Neotamias_durangae,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_canipes,Neotamias_canipes,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_rufus,Neotamias_rufus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_umbrinus,Neotamias_umbrinus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_quadrivittatus,Neotamias_quadrivittatus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_palmeri,Neotamias_palmeri,synonym:MSW3,Rodentia,Sciuridae,Neotamias,EN,0.0
Tamias_dorsalis,Neotamias_dorsalis,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_cinereicollis,Neotamias_cinereicollis,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_bulleri,Neotamias_bulleri,synonym:MSW3,Rodentia,Sciuridae,Neotamias,VU,0.0
Tamias_obscurus,Neotamias_obscurus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_merriami,Neotamias_merriami,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_siskiyou,Neotamias_siskiyou,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_sonomae,Neotamias_sonomae,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_senex,Neotamias_senex,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_townsendii,Neotamias_townsendii,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_ochrogenys,Neotamias_ochrogenys,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_amoenus,Neotamias_amoenus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_panamintinus,Neotamias_panamintinus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Tamias_alpinus,Neotamias_alpinus,synonym:MSW3,Rodentia,Sciuridae,Neotamias,LC,0.0
Spermophilus_alashanicus,Spermophilus_alaschanicus,synonym:MSW3,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_pallidicauda,Spermophilus_pallidicauda,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_erythrogenys,Spermophilus_erythrogenys,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_major,Spermophilus_major,direct,Rodentia,Sciuridae,Spermophilus,NT,0.0
Spermophilus_fulvus,Spermophilus_fulvus,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_relictus,Spermophilus_relictus,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_dauricus,Spermophilus_dauricus,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_suslicus,Spermophilus_suslicus,direct,Rodentia,Sciuridae,Spermophilus,CR,0.0
Spermophilus_ralli,Spermophilus_nilkaensis,synonym:MSW3,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_xanthoprymnus,Spermophilus_xanthoprymnus,direct,Rodentia,Sciuridae,Spermophilus,NT,0.0
Spermophilus_brevicauda,Spermophilus_brevicauda,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_taurensis,Spermophilus_taurensis,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Spermophilus_citellus,Spermophilus_citellus,direct,Rodentia,Sciuridae,Spermophilus,EN,0.0
Spermophilus_pygmaeus,Spermophilus_pygmaeus,direct,Rodentia,Sciuridae,Spermophilus,LC,0.0
Urocitellus_undulatus,Urocitellus_undulatus,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_parryii,Urocitellus_parryii,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_richardsonii,Urocitellus_richardsonii,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_elegans,Urocitellus_elegans,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_columbianus,Urocitellus_columbianus,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_washingtoni,Urocitellus_washingtoni,direct,Rodentia,Sciuridae,Urocitellus,NT,0.0
Urocitellus_townsendii,Urocitellus_townsendii,direct,Rodentia,Sciuridae,Urocitellus,VU,0.0
Urocitellus_mollis,Urocitellus_mollis,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_canus,Urocitellus_canus,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_brunneus,Urocitellus_brunneus,direct,Rodentia,Sciuridae,Urocitellus,EN,0.0
Urocitellus_beldingi,Urocitellus_beldingi,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Urocitellus_armatus,Urocitellus_armatus,direct,Rodentia,Sciuridae,Urocitellus,LC,0.0
Ictidomys_tridecemlineatus,Ictidomys_tridecemlineatus,direct,Rodentia,Sciuridae,Ictidomys,LC,0.0
Ictidomys_parvidens,Ictidomys_parvidens,direct,Rodentia,Sciuridae,Ictidomys,NE,0.0
Ictidomys_mexicanus,Ictidomys_mexicanus,direct,Rodentia,Sciuridae,Ictidomys,LC,0.0
Poliocitellus_franklinii,Poliocitellus_franklinii,direct,Rodentia,Sciuridae,Poliocitellus,LC,0.0
Xerospermophilus_spilosoma,Xerospermophilus_spilosoma,direct,Rodentia,Sciuridae,Xerospermophilus,LC,0.0
Xerospermophilus_perotensis,Xerospermophilus_perotensis,direct,Rodentia,Sciuridae,Xerospermophilus,EN,0.0
Xerospermophilus_tereticaudus,Xerospermophilus_tereticaudus,direct,Rodentia,Sciuridae,Xerospermophilus,LC,0.0
Xerospermophilus_mohavensis,Xerospermophilus_mohavensis,direct,Rodentia,Sciuridae,Xerospermophilus,NT,0.0
Cynomys_mexicanus,Cynomys_mexicanus,direct,Rodentia,Sciuridae,Cynomys,EN,0.0
Cynomys_ludovicianus,Cynomys_ludovicianus,direct,Rodentia,Sciuridae,Cynomys,LC,0.0
Cynomys_parvidens,Cynomys_parvidens,direct,Rodentia,Sciuridae,Cynomys,EN,0.0
Cynomys_leucurus,Cynomys_leucurus,direct,Rodentia,Sciuridae,Cynomys,LC,0.0
Cynomys_gunnisoni,Cynomys_gunnisoni,direct,Rodentia,Sciuridae,Cynomys,LC,0.0
Marmota_monax,Marmota_monax,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_menzbieri,Marmota_menzbieri,direct,Rodentia,Sciuridae,Marmota,VU,0.0
Marmota_caudata,Marmota_caudata,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_flaviventris,Marmota_flaviventris,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_olympus,Marmota_olympus,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_vancouverensis,Marmota_vancouverensis,direct,Rodentia,Sciuridae,Marmota,CR,0.0
Marmota_caligata,Marmota_caligata,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_marmota,Marmota_marmota,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_broweri,Marmota_broweri,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_himalayana,Marmota_himalayana,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_sibirica,Marmota_sibirica,direct,Rodentia,Sciuridae,Marmota,EN,0.0
Marmota_camtschatica,Marmota_camtschatica,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_bobak,Marmota_bobak,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Marmota_baibacina,Marmota_baibacina,direct,Rodentia,Sciuridae,Marmota,LC,0.0
Otospermophilus_variegatus,Otospermophilus_variegatus,direct,Rodentia,Sciuridae,Otospermophilus,LC,0.0
Otospermophilus_beecheyi,Otospermophilus_beecheyi,direct,Rodentia,Sciuridae,Otospermophilus,LC,0.0
Otospermophilus_atricapillus,Otospermophilus_beecheyi,synonym:nominalName,Rodentia,Sciuridae,Otospermophilus,LC,0.0
Callospermophilus_saturatus,Callospermophilus_saturatus,direct,Rodentia,Sciuridae,Callospermophilus,LC,0.0
Callospermophilus_madrensis,Callospermophilus_madrensis,direct,Rodentia,Sciuridae,Callospermophilus,NT,0.0
Callospermophilus_lateralis,Callospermophilus_lateralis,direct,Rodentia,Sciuridae,Callospermophilus,LC,0.0
Notocitellus_annulatus,Notocitellus_annulatus,direct,Rodentia,Sciuridae,Notocitellus,LC,0.0
Notocitellus_adocetus,Notocitellus_adocetus,direct,Rodentia,Sciuridae,Notocitellus,LC,0.0
Ammospermophilus_leucurus,Ammospermophilus_leucurus,direct,Rodentia,Sciuridae,Ammospermophilus,LC,0.0
Ammospermophilus_nelsoni,Ammospermophilus_nelsoni,direct,Rodentia,Sciuridae,Ammospermophilus,EN,0.0
Ammospermophilus_interpres,Ammospermophilus_interpres,direct,Rodentia,Sciuridae,Ammospermophilus,LC,0.0
Ammospermophilus_harrisii,Ammospermophilus_harrisii,direct,Rodentia,Sciuridae,Ammospermophilus,LC,0.0
Sciurus_vulgaris,Sciurus_vulgaris,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_lis,Sciurus_lis,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_anomalus,Sciurus_anomalus,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_alleni,Sciurus_alleni,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_deppei,Sciurus_deppei,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_sanborni,Sciurus_ignitus,synonym:nominalName,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_yucatanensis,Sciurus_yucatanensis,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_granatensis,Sciurus_granatensis,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Microsciurus_alfari,Microsciurus_alfari,direct,Rodentia,Sciuridae,Microsciurus,LC,0.0
Sciurus_richmondi,Sciurus_richmondi,direct,Rodentia,Sciuridae,Sciurus,NT,0.0
Sciurus_nayaritensis,Sciurus_nayaritensis,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_variegatoides,Sciurus_variegatoides,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_aureogaster,Sciurus_aureogaster,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_oculatus,Sciurus_oculatus,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Microsciurus_santanderensis,Microsciurus_santanderensis,direct,Rodentia,Sciuridae,Microsciurus,DD,0.0
Sciurus_aestuans,Sciurus_aestuans,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_gilvigularis,Sciurus_aestuans,synonym:nominalName,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_igniventris,Sciurus_igniventris,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_ignitus,Sciurus_ignitus,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_arizonensis,Sciurus_arizonensis,direct,Rodentia,Sciuridae,Sciurus,DD,0.0
Microsciurus_mimulus,Microsciurus_mimulus,direct,Rodentia,Sciuridae,Microsciurus,LC,0.0
Sciurus_pucheranii,Sciurus_pucheranii,direct,Rodentia,Sciuridae,Sciurus,DD,0.0
Sciurus_pyrrhinus,Sciurus_pyrrhinus,direct,Rodentia,Sciuridae,Sciurus,DD,0.0
Sciurus_spadiceus,Sciurus_spadiceus,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Microsciurus_flaviventer,Microsciurus_flaviventer,direct,Rodentia,Sciuridae,Microsciurus,LC,0.0
Sciurus_stramineus,Sciurus_stramineus,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
Sciurus_colliaei,Sciurus_colliaei,direct,Rodentia,Sciuridae,Sciurus,LC,0.0
