EDGErank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct,EDGE_list_rank
289,Lepilemur_hollandorum,Primates,Lepilemuridae,Lepilemur,CR,1.76542325998646,1.49039195066161,1.85970450486331,1.52990569654161,0.971222493100047,0.0579973758970329,1.2264611029199,1,0.532,1000,direct,Lepilemur_hollandorum,0.0,224
290,Nomascus_siki,Primates,Hylobatidae,Nomascus,CR,1.75959216572787,0.747327412993966,1.86192503551832,0.764363533533644,0.971046491143967,0.0627528143611434,0.43323013092442,1,0.58,1000,direct,Nomascus_siki,0.0,225
291,Callimico_goeldii,Primates,Callitrichidae,Callimico,VU,1.7582794058053,1.15044784285048,7.7723392688421,4.32032143498942,0.245683034794913,0.0775671667411154,5.73080139507547,1,0.914,1000,direct,Callimico_goeldii,0.0,226
292,Nomascus_leucogenys,Primates,Hylobatidae,Nomascus,CR,1.75434857307549,0.736557687666744,1.85839136634621,0.770506391754354,0.970925260099311,0.0627570114055727,0.41871609183171,1,0.579,1000,direct,Nomascus_leucogenys,0.0,227
293,Phalanger_lullulae,Diprotodontia,Phalangeridae,Phalanger,EN,1.74184519755124,1.77185818057301,3.74167392342896,3.52399861529373,0.481056921408359,0.278699562321406,3.24919641065588,1,0.769,1000,direct,Phalanger_lullulae,0.0,228
295,Lasiorhinus_krefftii,Diprotodontia,Vombatidae,Lasiorhinus,CR,1.73661987582902,0.769786003300416,1.82587894272244,0.804447717578924,0.969408616115037,0.0652070892991468,1.618928103193,1,0.543,1000,direct,Lasiorhinus_krefftii,0.0,229
296,Chrysospalax_trevelyani,Afrosoricida,Chrysochloridae,Chrysospalax,EN,1.73562574126652,1.57485383991641,3.64584151517866,2.6691914345383,0.466624755698088,0.285582939899159,2.96590737537371,1,0.905,1000,direct,Chrysospalax_trevelyani,0.0,230
297,Crocidura_miya,Eulipotyphla,Soricidae,Crocidura,EN,1.73054935683375,1.63637123258751,3.68393214955702,3.02075172456118,0.479457057607838,0.28483885425567,2.75190401959161,1,0.773,1000,direct,Crocidura_miya,0.0,231
299,Setonix_brachyurus,Diprotodontia,Macropodidae,Setonix,VU,1.72467756496186,0.914997774440532,7.7008540045,3.10141376748866,0.23861971544081,0.0776110733709807,5.31660571994925,1,0.989,1000,direct,Setonix_brachyurus,0.0,232
300,Redunca_fulvorufula,Artiodactyla,Bovidae,Redunca,EN,1.72383190961487,0.973673273705062,3.51868573158347,1.09452765063671,0.495110542781442,0.274138450786933,3.552081245221,1,0.997,1000,direct,Redunca_fulvorufula,0.0,233
301,Dipodomys_ingens,Rodentia,Heteromyidae,Dipodomys,EN,1.72142947345131,0.986334644368393,3.53051809567272,0.933642562506166,0.487804028891327,0.266360695298341,3.53603272755788,1,0.969,1000,direct,Dipodomys_ingens,0.0,234
302,Myosorex_eisentrauti,Eulipotyphla,Soricidae,Myosorex,CR,1.71853523000449,2.36231932434158,1.85069693411688,2.5001591706855,0.967466984559784,0.0619067905351654,1.9361745575476,1,0.522,1000,direct,Myosorex_eisentrauti,0.0,235
304,Eulemur_macaco,Primates,Lemuridae,Eulemur,EN,1.7133765085424,0.939355990050652,3.51680764726069,0.763687731281548,0.489504728028494,0.292205841573367,1.591489875912,1,1.0,1000,direct,Eulemur_macaco,0.0,236
305,Hylomys_parvus,Eulipotyphla,Erinaceidae,Hylomys,VU,1.71129870963191,0.651912663630569,7.19014319124569,2.00348546758798,0.246291871791583,0.0772820608331369,6.600167775093,1,1.0,1000,direct,Hylomys_parvus,0.0,237
306,Lepilemur_leucopus,Primates,Lepilemuridae,Lepilemur,EN,1.70973997284581,1.15456570067656,3.63418627307989,1.62218178542852,0.490890241210987,0.285294005492548,2.63510391418682,1,0.921,1000,direct,Lepilemur_leucopus,0.0,238
307,Trinomys_moojeni,Rodentia,Echimyidae,Trinomys,EN,1.70862979572509,1.01014927085755,3.57405137811756,1.28636906586242,0.489599216874709,0.270117424998359,3.39227937054915,1,0.975,1000,direct,Trinomys_moojeni,0.0,239
308,Lepilemur_tymerlachsoni,Primates,Lepilemuridae,Lepilemur,CR,1.70693869944644,1.53979295633667,1.78221697172282,1.64099105305256,0.97112732079161,0.0580649827715117,1.28405551023824,1,0.509,1000,direct,Lepilemur_tymerlachsoni,0.0,240
309,Rhynchocyon_chrysopygus,Macroscelidea,Macroscelididae,Rhynchocyon,EN,1.70531047463675,5.05488956574311,3.58432355590168,10.4158562819343,0.465597953354821,0.284404045062837,9.71077163395962,1,0.69,1000,direct,Rhynchocyon_chrysopygus,0.0,241
310,Balantiopteryx_infusca,Chiroptera,Emballonuridae,Balantiopteryx,VU,1.69467684559426,0.600929138827401,6.95243765729673,1.71806464833614,0.246059419333368,0.0735433107715157,6.648819926076,1,1.0,1000,direct,Balantiopteryx_infusca,0.0,242
312,Odobenus_rosmarus,Carnivora,Odobenidae,Odobenus,VU,1.68654972999048,0.645673603083616,7.16424205950091,1.64650586875004,0.241115813930247,0.0795408674566983,7.233219844806,1,1.0,1000,direct,Odobenus_rosmarus,0.0,243
313,Muntiacus_vuquangensis,Artiodactyla,Cervidae,Muntiacus,CR,1.67512151406327,1.17721323106024,1.78226010277466,1.21537500775969,0.970756411784619,0.0577059010503458,1.56045046988887,1,0.513,1000,direct,Muntiacus_vuquangensis,0.0,244
314,Cystophora_cristata,Carnivora,Phocidae,Cystophora,EN,1.67438442417541,0.990505603613132,3.438693790827,0.836585313890251,0.480497294600884,0.283147885142945,3.505984982555,1,1.0,1000,direct,Cystophora_cristata,0.0,245
315,Arabitragus_jayakari,Artiodactyla,Bovidae,Arabitragus,EN,1.67385494973722,0.934150396448977,3.41694364468217,0.886869005868424,0.494694578125788,0.285049598901378,2.974585158941,1,1.0,1000,direct,Arabitragus_jayakari,0.0,246
316,Hipposideros_pomona,Chiroptera,Hipposideridae,Hipposideros,EN,1.66988187867399,1.25893433911344,3.78235645560533,2.09940435043964,0.494750215186082,0.295325569322739,3.0701766139098,1,0.791,1000,direct,Hipposideros_pomona,0.0,247
317,Balantiopteryx_io,Chiroptera,Emballonuridae,Balantiopteryx,VU,1.66642641025245,0.587388719707484,6.95943355244306,1.74391701045118,0.246124997597564,0.0735775072212126,6.648819926076,1,1.0,1000,direct,Balantiopteryx_io,0.0,248
318,Crocidura_hikmiya,Eulipotyphla,Soricidae,Crocidura,EN,1.65884679439799,1.61309587365326,3.68892581789209,3.28706706129504,0.481672497261972,0.283608798419183,2.6923038062258,1,0.749,1000,direct,Crocidura_hikmiya,0.0,249
319,Emballonura_semicaudata,Chiroptera,Emballonuridae,Emballonura,EN,1.64674309858889,2.04547939354813,3.3759494828305,4.04738004101006,0.498411802408894,0.273545884886979,3.60941777267903,1,0.735,1000,direct,Emballonura_semicaudata,0.0,250
325,Tarsius_bancanus,Primates,Tarsiidae,Cephalopachus,VU,1.62297261532875,0.993369244002916,6.9854842707335,3.80646191891627,0.243365087935309,0.078054076152846,4.56058208132107,1,0.987,1000,synonym:MSW3,Cephalopachus_bancanus,0.0,251
326,Tachyoryctes_macrocephalus,Rodentia,Spalacidae,Tachyoryctes,EN,1.61802330839877,2.09184810077312,3.02962853316476,4.15690775004499,0.496157640287477,0.282324586932972,3.59074143532279,1,0.731,1000,direct,Tachyoryctes_macrocephalus,0.0,252
328,Tolypeutes_tricinctus,Cingulata,Tolypeutidae,Tolypeutes,VU,1.61524470218249,1.56934071886288,6.87015334084838,6.35610805595673,0.237791604364075,0.07868306124009,6.34813656782457,1,0.992,1000,direct,Tolypeutes_tricinctus,0.0,253
331,Liomys_spectabilis,Rodentia,Heteromyidae,Heteromys,EN,1.59356733738811,0.948446170096994,3.28999168311324,1.04152630204558,0.485375293432832,0.272812975540731,3.1799235992916,1,0.989,1000,synonym:MSW3,Heteromys_spectabilis,0.0,254
332,Cheirogaleus_medius,Primates,Cheirogaleidae,Cheirogaleus,VU,1.58666387049683,0.691873270169276,6.64399280105682,1.98665210426542,0.244060842924806,0.0769676026995215,5.88072680504615,1,0.949,1000,direct,Cheirogaleus_medius,0.0,255
333,Peromyscus_ochraventer,Rodentia,Cricetidae,Peromyscus,EN,1.57981320698629,1.00065083292667,3.43421087291359,0.818264473602967,0.488670182987714,0.287589889763851,2.88798430327096,1,0.926,1000,direct,Peromyscus_ochraventer,0.0,256
334,Rousettus_spinalatus,Chiroptera,Pteropodidae,Rousettus,VU,1.57679461729642,0.665842576489625,6.67345073679193,1.9366321452874,0.245599666271901,0.0801876815579475,6.44311035171778,1,0.954,1000,direct,Rousettus_spinalatus,0.0,257
335,Megadendromus_nikolausi,Rodentia,Nesomyidae,Megadendromus,VU,1.56257764318734,1.79572817862862,6.51254268748591,7.48262536287933,0.240518744138533,0.0738951921866637,6.47486356458351,1,0.877,1000,direct,Megadendromus_nikolausi,0.0,258
336,Cheirogaleus_lavasoensis,Primates,Cheirogaleidae,Cheirogaleus,EN,1.55999006663461,0.974358238651792,3.24042552993192,1.12000735894075,0.490183656289765,0.286894248777049,2.4741660425561,1,0.913,1000,direct,Cheirogaleus_lavasoensis,0.0,259
337,Reithrodontomys_raviventris,Rodentia,Cricetidae,Reithrodontomys,EN,1.55991768329721,1.01146579555723,3.43414973091834,0.937685026526858,0.477539079420862,0.279499294822218,3.08154763785791,1,0.88,1000,direct,Reithrodontomys_raviventris,0.0,260
338,Eulemur_coronatus,Primates,Lemuridae,Eulemur,EN,1.54709769709434,0.926030189531245,3.17510357288687,0.737737274608057,0.48844630441227,0.290319628371067,3.174537941995,1,0.999,1000,direct,Eulemur_coronatus,0.0,261
340,Fossa_fossana,Carnivora,Eupleridae,Fossa,VU,1.5410296999182,0.56866075097349,6.4882375344689,1.64241135164643,0.242975788672422,0.0794223569244753,5.539169741185,1,1.0,1000,direct,Fossa_fossana,0.0,262
341,Nilgiritragus_hylocrius,Artiodactyla,Bovidae,Nilgiritragus,EN,1.53687918859465,0.83082003779647,3.07492987465197,0.857469803139778,0.492078342730834,0.28122094073616,3.089151428715,1,0.991,1000,direct,Nilgiritragus_hylocrius,0.0,263
342,Eupleres_goudotii,Carnivora,Eupleridae,Eupleres,VU,1.53077698999789,0.568922299601869,6.43987495131474,1.59488316602845,0.242850834286174,0.0793011401814995,5.539169741185,1,1.0,1000,direct,Eupleres_goudotii,0.0,264
343,Emballonura_serii,Chiroptera,Emballonuridae,Emballonura,VU,1.52655519306007,0.749031340670218,6.36677222073249,2.52956481749061,0.246124997597564,0.0745629400404892,6.13662769115196,1,0.962,1000,direct,Emballonura_serii,0.0,265
344,Rhinopoma_hadramauticum,Chiroptera,Rhinopomatidae,Rhinopoma,EN,1.52643759077167,1.09675741813258,3.11431364044437,1.6692579387611,0.497897419964513,0.28950917623974,2.82761520661005,1,0.807,1000,direct,Rhinopoma_hadramauticum,0.0,266
345,Panthera_tigris,Carnivora,Felidae,Panthera,EN,1.51565773345254,0.871517737369358,3.14802153779176,0.699172608874034,0.489702867340526,0.276714200816885,3.194992357431,1,1.0,1000,direct,Panthera_tigris,0.0,267
346,Eubalaena_japonica,Artiodactyla,Balaenidae,Eubalaena,EN,1.51296664649083,0.843939535770692,3.05722657151806,0.565820943378733,0.490000404918483,0.27139990191949,3.00665338683474,1,0.969,1000,direct,Eubalaena_japonica,0.0,268
347,Neopteryx_frosti,Chiroptera,Pteropodidae,Neopteryx,EN,1.51229209395257,2.47434023631189,2.84291379761339,5.20299061608226,0.497307899702545,0.295713058362292,3.53689948892291,1,0.672,1000,direct,Neopteryx_frosti,0.0,269
349,Trachypithecus_geei,Primates,Cercopithecidae,Trachypithecus,EN,1.49804653462426,1.00320376106715,3.2221329161644,1.21956008027021,0.487554133397616,0.290520819628335,2.95428374263653,1,0.874,1000,direct,Trachypithecus_geei,0.0,270
350,Megadontomys_cryophilus,Rodentia,Cricetidae,Megadontomys,EN,1.49643454957289,0.875360042661748,3.11670971062352,0.749085896060374,0.481197695226766,0.278990345859837,2.479620327607,1,0.998,1000,direct,Megadontomys_cryophilus,0.0,271
354,Mirza_coquereli,Primates,Cheirogaleidae,Mirza,EN,1.48611598927143,0.833104087738726,3.01782436982201,0.849021171525916,0.490183656289765,0.288153579491731,1.09517253873,1,0.997,1000,direct,Mirza_coquereli,0.0,272
359,Mandrillus_leucophaeus,Primates,Cercopithecidae,Mandrillus,EN,1.47762404322834,0.827851836276155,3.03016295147869,0.780404401449624,0.490481686609364,0.289430124964937,2.74614588585,1,0.998,1000,direct,Mandrillus_leucophaeus,0.0,273
360,Micropotamogale_lamottei,Afrosoricida,Potamogalidae,Micropotamogale,VU,1.47653817896355,1.81382293588327,5.88795401775253,7.07329832044879,0.236761557662488,0.0794389161298026,7.00073259101052,1,0.941,1000,direct,Micropotamogale_lamottei,0.0,274
362,Marmosa_xerophila,Didelphimorphia,Didelphidae,Marmosa,VU,1.4698780471784,0.645684634354773,6.36000024251328,2.13301783792478,0.2395255397493,0.0753132375924747,6.03138512436568,1,0.939,1000,direct,Marmosa_xerophila,0.0,275
366,Rucervus_eldii,Artiodactyla,Cervidae,Rucervus,EN,1.46571144095753,0.817598224424347,2.99383942180071,0.727883252562336,0.487288887180536,0.266948113646392,2.321587683753,1,1.0,1000,direct,Rucervus_eldii,0.0,276
368,Cercopithecus_hamlyni,Primates,Cercopithecidae,Cercopithecus,VU,1.45480594780524,0.547740353749574,6.1381113365,1.30278161075,0.245809998450805,0.0787855256564403,5.91563097667724,1,0.991,1000,direct,Cercopithecus_hamlyni,0.0,277
370,Dendrolagus_mbaiso,Diprotodontia,Macropodidae,Dendrolagus,EN,1.43617772111249,1.67740786732629,2.71507227309247,3.39338382710024,0.482904011072377,0.283495311155926,2.60466763211648,1,0.728,1000,direct,Dendrolagus_mbaiso,0.0,278
372,Crocidura_canariensis,Eulipotyphla,Soricidae,Crocidura,EN,1.42425210794889,1.32147589611666,3.09708585905813,2.48511798557082,0.48326944765462,0.282197389963086,2.51173709935388,1,0.731,1000,direct,Crocidura_canariensis,0.0,279
373,Rangifer_tarandus,Artiodactyla,Cervidae,Rangifer,VU,1.42217594770104,0.4966434296033,5.97721709150004,1.39450356474996,0.243320943767257,0.072680375218412,6.022117993507,1,1.0,1000,direct,Rangifer_tarandus,0.0,280
375,Dendrolagus_notatus,Diprotodontia,Macropodidae,Dendrolagus,EN,1.41011904046874,1.93873042079939,2.89166611564385,3.88876796455853,0.484031680347557,0.282416677634825,2.65492327425881,1,0.709,1000,direct,Dendrolagus_notatus,0.0,281
376,Nomascus_gabriellae,Primates,Hylobatidae,Nomascus,EN,1.4028047392582,0.806714679370575,2.86977232573455,1.03712984433681,0.490312360283627,0.29065616803449,0.81123089137465,1,0.967,1000,direct,Nomascus_gabriellae,0.0,282
379,Nesolagus_timminsi,Lagomorpha,Leporidae,Nesolagus,EN,1.3974428439887,2.46143519543876,2.76574584747695,4.72592301740246,0.491029620967453,0.276968543123534,1.84831730392988,1,0.65,1000,direct,Nesolagus_timminsi,0.0,283
381,Nomascus_annamensis,Primates,Hylobatidae,Nomascus,EN,1.38294679811276,0.85582275143545,2.91587192241769,1.05752270275485,0.490312360283627,0.29065616803449,0.84257893695452,1,0.958,1000,direct,Nomascus_annamensis,0.0,284
382,Dorcatragus_megalotis,Artiodactyla,Bovidae,Dorcatragus,VU,1.37924884757251,0.503371209526833,5.73755240236831,1.07040801254245,0.245262480154485,0.0734349310991365,5.767205153841,1,1.0,1000,direct,Dorcatragus_megalotis,0.0,285
383,Pan_paniscus,Primates,Hominidae,Pan,EN,1.37702195007648,0.801151166628446,2.81070416315559,0.963336814320113,0.487816086382669,0.288908277119299,1.3841131707554,1,0.962,1000,direct,Pan_paniscus,0.0,286
384,Pan_troglodytes,Primates,Hominidae,Pan,EN,1.37287737048881,0.815087907884553,2.79994837967198,0.9394800625122,0.486906684682026,0.287488860370137,1.3841131707554,1,0.957,1000,direct,Pan_troglodytes,0.0,287
387,Megadontomys_thomasi,Rodentia,Cricetidae,Megadontomys,EN,1.36602240707116,0.771917471805217,2.81011512098027,0.726696429295676,0.479590231752292,0.279485903862145,1.9091528074257,1,0.991,1000,direct,Megadontomys_thomasi,0.0,288
391,Macaca_fascicularis,Primates,Cercopithecidae,Macaca,EN,1.35341482133067,0.793006549697024,2.78133197732219,0.763346573977724,0.488202543034757,0.290949383039766,2.70998905520058,1,0.967,1000,direct,Macaca_fascicularis,0.0,289
392,Megadontomys_nelsoni,Rodentia,Cricetidae,Megadontomys,EN,1.3517202138611,0.774423842377524,2.81323516381046,0.762702821277014,0.479590231752292,0.2794173461719,1.9091528074257,1,0.988,1000,direct,Megadontomys_nelsoni,0.0,290
393,Hesperoptenus_tomesi,Chiroptera,Vespertilionidae,Hesperoptenus,VU,1.35008076124798,1.45116810952229,5.91137609682317,5.89169853541042,0.243769251416132,0.0758324272327444,4.81874013481779,1,0.805,1000,direct,Hesperoptenus_tomesi,0.0,291
394,Phyllomys_lundi,Rodentia,Echimyidae,Phyllomys,EN,1.34631285071262,0.931785596616672,2.84484738595175,1.28555584317641,0.496447409599272,0.269586055407793,2.40713865302379,1,0.834,1000,direct,Phyllomys_lundi,0.0,292
398,Loris_tardigradus,Primates,Lorisidae,Loris,EN,1.32993951682847,0.745026285999917,2.6424154203445,0.762506240621008,0.485925019256114,0.281576551182936,1.0887945654113,1,0.981,1000,direct,Loris_tardigradus,0.0,293
405,Arctictis_binturong,Carnivora,Viverridae,Arctictis,VU,1.31082252048219,0.463900961380021,5.5764775158895,1.27219180488281,0.242975788672422,0.0789333733364279,5.616475817446,1,1.0,1000,direct,Arctictis_binturong,0.0,294
409,Leontopithecus_chrysopygus,Primates,Callitrichidae,Leontopithecus,EN,1.29226620484218,1.24889690709228,2.60566611911512,2.16600377673147,0.495923726102257,0.28982603211865,1.61748403554122,1,0.739,1000,direct,Leontopithecus_chrysopygus,0.0,295
410,Tarsius_sangirensis,Primates,Tarsiidae,Tarsius,EN,1.29010032187263,1.74700458030679,2.58485606712699,3.4116945665292,0.489128016056468,0.288024845884317,2.66019636119341,1,0.67,1000,direct,Tarsius_sangirensis,0.0,296
411,Vormela_peregusna,Carnivora,Mustelidae,Vormela,VU,1.2887702794204,0.496932893381391,5.45245698997185,1.26152902861175,0.241680389060108,0.0803121394963416,5.508350935869,1,1.0,1000,direct,Vormela_peregusna,0.0,297
412,Lonchorhina_fernandezi,Chiroptera,Phyllostomidae,Lonchorhina,EN,1.28800804202486,1.85687707489968,2.51871531517974,3.59868060641874,0.497307899702545,0.280396848288759,3.00800206639142,1,0.617,1000,direct,Lonchorhina_fernandezi,0.0,298
413,Sundasciurus_fraterculus,Rodentia,Sciuridae,Sundasciurus,VU,1.28586485901108,0.564078080734245,5.36759201864052,1.78510424873817,0.246944056861299,0.0749517757914102,5.04772705344429,1,0.981,1000,direct,Sundasciurus_fraterculus,0.0,299
414,Myotis_capaccinii,Chiroptera,Vespertilionidae,Myotis,VU,1.28154744659844,0.668629933480721,5.44132302859272,2.29580705762634,0.243387092631136,0.0779971594521057,4.92691347530464,1,0.884,1000,direct,Myotis_capaccinii,0.0,300
415,Tupaia_nicobarica,Scandentia,Tupaiidae,Tupaia,EN,1.27954229537598,1.73491892338723,2.71445262269891,3.56819273316167,0.490481686609364,0.282042442623014,3.19457896739559,1,0.655,1000,direct,Tupaia_nicobarica,0.0,301
416,Peromyscus_melanocarpus,Rodentia,Cricetidae,Peromyscus,EN,1.27887764295827,0.828940806212848,2.74640832371773,0.762820487920254,0.484774095701942,0.284831936298947,2.26179410695892,1,0.879,1000,direct,Peromyscus_melanocarpus,0.0,302
417,Microtus_umbrosus,Rodentia,Cricetidae,Microtus,EN,1.27432774865106,0.782513248911316,2.73800524993165,0.82324360114842,0.469225928046922,0.2885634690628,2.52691697271037,1,0.881,1000,direct,Microtus_umbrosus,0.0,303
418,Hipposideros_turpis,Chiroptera,Hipposideridae,Hipposideros,EN,1.2719503605827,0.984599141529618,2.72973275437251,1.43936060922854,0.496217463674415,0.292161716507376,2.39126808999049,1,0.769,1000,direct,Hipposideros_turpis,0.0,304
421,Leontopithecus_caissara,Primates,Callitrichidae,Leontopithecus,EN,1.26691856784915,1.26168643418241,2.57907717723178,2.34041739993858,0.495756537497738,0.28982603211865,1.55534222878568,1,0.715,1000,direct,Leontopithecus_caissara,0.0,305
422,Srilankamys_ohiensis,Rodentia,Muridae,Srilankamys,VU,1.26247440555299,1.1764868445892,5.910795869,4.32699767382471,0.244141106943734,0.0780113743669383,4.38563954285033,1,0.814,1000,direct,Srilankamys_ohiensis,0.0,306
423,Pteralopex_taki,Chiroptera,Pteropodidae,Pteralopex,VU,1.26129772832152,0.802845278283056,5.35736744808967,3.22658359004256,0.246197227172228,0.0792613228504545,1.58097597424403,1,0.992,1000,direct,Pteralopex_taki,0.0,307
424,Suncus_fellowesgordoni,Eulipotyphla,Soricidae,Suncus,EN,1.2591952341587,0.887685544639873,2.64103560569869,1.4038125824234,0.486131950263181,0.282714476518265,2.32455893156749,1,0.774,1000,direct,Suncus_fellowesgordoni,0.0,308
429,Trachypithecus_vetulus,Primates,Cercopithecidae,Semnopithecus,EN,1.24099705576225,0.737818188941156,2.53813952725039,0.826118163351088,0.487554133397616,0.289408099366049,2.43237621977936,1,0.884,1000,synonym:MSW3,Semnopithecus_vetulus,0.0,309
430,Cheirogaleus_major,Primates,Cheirogaleidae,Cheirogaleus,VU,1.23655129110292,0.543099966937799,5.24236302690023,1.73685647004756,0.244060842924806,0.0773234309374808,4.57009423803968,1,0.939,1000,direct,Cheirogaleus_major,0.0,310
431,Tarsius_pumilus,Primates,Tarsiidae,Tarsius,EN,1.23287863310718,1.53678742904856,2.41497356714468,2.70561307651513,0.489128016056468,0.287530330593744,1.8468011446997,1,0.657,1000,direct,Tarsius_pumilus,0.0,311
434,Myosorex_kihaulei,Eulipotyphla,Soricidae,Myosorex,EN,1.22670043128409,1.33228579482299,2.50849030427705,2.54417979527946,0.471799977215062,0.284488199608255,1.1062547190665,1,0.663,1000,direct,Myosorex_kihaulei,0.0,312
435,Mirza_zaza,Primates,Cheirogaleidae,Mirza,VU,1.22425702477497,0.590649669956887,5.07434258799119,2.2947296174478,0.244060842924806,0.0775196798208256,1.09517253873,1,1.0,1000,direct,Mirza_zaza,0.0,313
438,Lepilemur_mustelinus,Primates,Lepilemuridae,Lepilemur,VU,1.22228733499113,0.828271407312204,5.25341941875324,3.37053093438261,0.244269261480445,0.0770763400455883,2.36485506497913,1,0.954,1000,direct,Lepilemur_mustelinus,0.0,314
439,Tarsius_pelengensis,Primates,Tarsiidae,Tarsius,EN,1.22197819775417,1.60484419617472,2.57369950873004,2.9054798159588,0.489128016056468,0.287197902933424,2.24217657362055,1,0.665,1000,direct,Tarsius_pelengensis,0.0,315
440,Saccopteryx_antioquensis,Chiroptera,Emballonuridae,Saccopteryx,EN,1.21867748024844,1.60896272213719,2.47779388903246,3.1804143777076,0.497076692493722,0.270944939907645,2.6230333909795,1,0.64,1000,direct,Saccopteryx_antioquensis,0.0,316
441,Myosorex_geata,Eulipotyphla,Soricidae,Myosorex,EN,1.21774272255175,1.38891272350744,2.52241700499908,2.52861348606907,0.472051599209105,0.284220594900437,1.13383768171717,1,0.661,1000,direct,Myosorex_geata,0.0,317
443,Dama_mesopotamica,Artiodactyla,Cervidae,Dama,EN,1.21459087694232,0.691699916905433,2.43384695522592,0.771542761993236,0.486736851108714,0.268123811697535,2.432741128166,1,0.908,1000,direct,Dama_mesopotamica,0.0,318
448,Microcebus_sambiranensis,Primates,Cheirogaleidae,Microcebus,EN,1.20689022121169,0.835842726971705,2.6241981562752,1.01639134735154,0.490183656289765,0.286894248777049,2.27776459819902,1,0.825,1000,direct,Microcebus_sambiranensis,0.0,319
451,Cephalophus_zebra,Artiodactyla,Bovidae,Cephalophula,VU,1.20320418466961,0.392413406185884,4.9885393705,1.14092412750001,0.24497132155228,0.0737192512254239,5.020589877964,1,1.0,1000,synonym:MSW3,Cephalophula_zebra,0.0,320
453,Chilonatalus_micropus,Chiroptera,Natalidae,Chilonatalus,VU,1.20003865354003,0.536987951839087,5.01131040922981,1.77130504698778,0.246991028366865,0.0718037164163905,4.896937076416,1,1.0,1000,direct,Chilonatalus_micropus,0.0,321
455,Microcebus_tanosi,Primates,Cheirogaleidae,Microcebus,EN,1.19692616979248,0.757428053583948,2.52243226859721,0.878379084738743,0.490183656289765,0.287239292490036,2.27960940546869,1,0.838,1000,direct,Microcebus_tanosi,0.0,322
456,Hylobates_pileatus,Primates,Hylobatidae,Hylobates,EN,1.1956745132592,0.7258709621362,2.45100007290939,0.677663635614108,0.490312360283627,0.289429840310019,2.464694034019,1,0.955,1000,direct,Hylobates_pileatus,0.0,323
457,Dyacopterus_rickarti,Chiroptera,Pteropodidae,Dyacopterus,EN,1.19393706516034,1.55722036654397,2.35544249440221,2.75181365206464,0.496934170750205,0.295544554718974,2.64337552485005,1,0.636,1000,direct,Dyacopterus_rickarti,0.0,324
458,Acerodon_jubatus,Chiroptera,Pteropodidae,Acerodon,EN,1.19381800748871,1.2998350960772,2.41789623525422,2.40707634489954,0.489007350343147,0.293078891961598,2.12047386640486,1,0.664,1000,direct,Acerodon_jubatus,0.0,325
459,Podoxymys_roraimae,Rodentia,Cricetidae,Podoxymys,VU,1.19345701316761,0.449077295947795,5.05964304250002,0.986836766999988,0.244279270468979,0.0749432075014686,4.74836465022519,1,0.945,1000,direct,Podoxymys_roraimae,0.0,326
460,Rhogeessa_genowaysi,Chiroptera,Vespertilionidae,Rhogeessa,EN,1.19207050668592,0.897565901360559,2.49764598683607,1.43682081433643,0.504057374113551,0.274220894898739,2.31723262239503,1,0.751,1000,direct,Rhogeessa_genowaysi,0.0,327
463,Cuon_alpinus,Carnivora,Canidae,Cuon,EN,1.17493361487733,0.671108022925531,2.45812110401411,0.774219290653895,0.481273530837235,0.280851212680451,0.5295695598223,1,0.93,1000,direct,Cuon_alpinus,0.0,328
468,Chrysospalax_villosus,Afrosoricida,Chrysochloridae,Chrysospalax,VU,1.16700204519689,0.747710071813329,4.94944793720714,3.08775961468986,0.236761557662488,0.0793535256884961,2.96590737537371,1,0.984,1000,direct,Chrysospalax_villosus,0.0,329
469,Reithrodontomys_hirsutus,Rodentia,Cricetidae,Reithrodontomys,VU,1.16526823630803,0.47379258816882,5.04049259405813,1.12105684496564,0.239967947541314,0.0773544046926548,4.55281758582367,1,0.921,1000,direct,Reithrodontomys_hirsutus,0.0,330
472,Tomopeas_ravus,Chiroptera,Molossidae,Tomopeas,EN,1.15695385137536,2.22094113220452,2.2721531442018,4.09355224564628,0.503271855235629,0.27272143115508,4.08628937175789,1,0.582,1000,synonym:MSW3,Tomopeas_ravum,0.0,331
479,Microcebus_macarthurii,Primates,Cheirogaleidae,Microcebus,EN,1.13679850156517,0.781529336070155,2.33842915621528,1.29880915924832,0.490183656289765,0.287557233363838,2.07675557511564,1,0.732,1000,direct,Microcebus_macarthurii,0.0,332
484,Marmosops_pakaraimae,Didelphimorphia,Didelphidae,Marmosops,VU,1.11996391753206,0.909818033482351,5.02560440574528,3.8196541627061,0.239768456431963,0.0767107050673038,4.05938962685488,1,0.821,1000,direct,Marmosops_pakaraimae,0.0,333
485,Diplogale_hosei,Carnivora,Viverridae,Diplogale,VU,1.11680168000037,0.415512770115043,4.66534101085503,1.13682297405176,0.24378749565102,0.0786922810381485,4.471894209267,1,1.0,1000,direct,Diplogale_hosei,0.0,334
487,Antechinus_arktos,Dasyuromorphia,Dasyuridae,Antechinus,EN,1.11544828168745,1.48638287661135,2.22846785645554,2.9392948886701,0.48154342133153,0.275089883045148,2.65067544017248,1,0.595,1000,direct,Antechinus_arktos,0.0,335
