clade,species,RLcat,match,matched_IUCN_name,order,family
birds,Amazona_guildingii,VU,direct,Amazona_guildingii,Psittaciformes,Psittacidae
birds,Amazona_brasiliensis,NT,direct,Amazona_brasiliensis,Psittaciformes,Psittacidae
birds,Amazona_imperialis,CR,direct,Amazona_imperialis,Psittaciformes,Psittacidae
birds,Amazona_vinacea,EN,direct,Amazona_vinacea,Psittaciformes,Psittacidae
birds,Amazona_festiva,LC,direct,Amazona_festiva,Psittaciformes,Psittacidae
birds,Amazona_pretrei,VU,direct,Amazona_pretrei,Psittaciformes,Psittacidae
birds,Amazona_tucumana,VU,direct,Amazona_tucumana,Psittaciformes,Psittacidae
birds,Amazona_ventralis,VU,direct,Amazona_ventralis,Psittaciformes,Psittacidae
birds,Amazona_leucocephala,NT,direct,Amazona_leucocephala,Psittaciformes,Psittacidae
birds,Amazona_vittata,CR,direct,Amazona_vittata,Psittaciformes,Psittacidae
birds,Amazona_collaria,VU,direct,Amazona_collaria,Psittaciformes,Psittacidae
birds,Amazona_albifrons,LC,direct,Amazona_albifrons,Psittaciformes,Psittacidae
birds,Amazona_agilis,EN,direct,Amazona_agilis,Psittaciformes,Psittacidae
birds,Amazona_viridigenalis,EN,direct,Amazona_viridigenalis,Psittaciformes,Psittacidae
birds,Amazona_finschi,EN,direct,Amazona_finschi,Psittaciformes,Psittacidae
birds,Amazona_dufresniana,NT,direct,Amazona_dufresniana,Psittaciformes,Psittacidae
birds,Amazona_rhodocorytha,VU,direct,Amazona_rhodocorytha,Psittaciformes,Psittacidae
birds,Amazona_autumnalis,LC,direct,Amazona_autumnalis,Psittaciformes,Psittacidae
birds,Amazona_amazonica,LC,direct,Amazona_amazonica,Psittaciformes,Psittacidae
birds,Amazona_aestiva,NT,direct,Amazona_aestiva,Psittaciformes,Psittacidae
birds,Amazona_ochrocephala,LC,direct,Amazona_ochrocephala,Psittaciformes,Psittacidae
birds,Amazona_oratrix,EN,direct,Amazona_oratrix,Psittaciformes,Psittacidae
birds,Amazona_auropalliata,CR,direct,Amazona_auropalliata,Psittaciformes,Psittacidae
birds,Amazona_versicolor,VU,direct,Amazona_versicolor,Psittaciformes,Psittacidae
birds,Amazona_arausiaca,VU,direct,Amazona_arausiaca,Psittaciformes,Psittacidae
birds,Amazona_barbadensis,NT,direct,Amazona_barbadensis,Psittaciformes,Psittacidae
birds,Amazona_farinosa,LC,direct,Amazona_farinosa,Psittaciformes,Psittacidae
birds,Amazona_kawalli,LC,direct,Amazona_kawalli,Psittaciformes,Psittacidae
birds,Bolborhynchus_lineola,LC,direct,Bolborhynchus_lineola,Psittaciformes,Psittacidae
birds,Bolborhynchus_orbygnesius,LC,direct,Bolborhynchus_orbygnesius,Psittaciformes,Psittacidae
birds,Bolborhynchus_ferrugineifrons,VU,direct,Bolborhynchus_ferrugineifrons,Psittaciformes,Psittacidae
birds,Nannopsittaca_dachilleae,LC,direct,Nannopsittaca_dachilleae,Psittaciformes,Psittacidae
birds,Nannopsittaca_panychlora,LC,direct,Nannopsittaca_panychlora,Psittaciformes,Psittacidae
birds,Touit_melanonotus,NT,direct,Touit_melanonotus,Psittaciformes,Psittacidae
birds,Touit_costaricensis,NT,direct,Touit_costaricensis,Psittaciformes,Psittacidae
birds,Touit_batavicus,LC,direct,Touit_batavicus,Psittaciformes,Psittacidae
birds,Touit_dilectissimus,LC,direct,Touit_dilectissimus,Psittaciformes,Psittacidae
birds,Touit_stictopterus,NT,direct,Touit_stictopterus,Psittaciformes,Psittacidae
birds,Touit_surdus,VU,direct,Touit_surdus,Psittaciformes,Psittacidae
birds,Touit_huetii,LC,direct,Touit_huetii,Psittaciformes,Psittacidae
birds,Touit_purpuratus,LC,direct,Touit_purpuratus,Psittaciformes,Psittacidae
birds,Probosciger_aterrimus,NT,direct,Probosciger_aterrimus,Psittaciformes,Psittacidae
birds,Nymphicus_hollandicus,LC,direct,Nymphicus_hollandicus,Psittaciformes,Psittacidae
birds,Cacatua_roseicapilla,LC,GBIF_accepted,Eolophus_roseicapilla,Psittaciformes,Psittacidae
birds,Cacatua_alba,EN,direct,Cacatua_alba,Psittaciformes,Psittacidae
birds,Cacatua_moluccensis,EN,direct,Cacatua_moluccensis,Psittaciformes,Psittacidae
birds,Cacatua_sulphurea,CR,direct,Cacatua_sulphurea,Psittaciformes,Psittacidae
birds,Cacatua_galerita,LC,direct,Cacatua_galerita,Psittaciformes,Psittacidae
birds,Cacatua_pastinator,LC,direct,Cacatua_pastinator,Psittaciformes,Psittacidae
birds,Cacatua_ophthalmica,VU,direct,Cacatua_ophthalmica,Psittaciformes,Psittacidae
birds,Cacatua_haematuropygia,CR,direct,Cacatua_haematuropygia,Psittaciformes,Psittacidae
birds,Cacatua_ducorpsii,LC,direct,Cacatua_ducorpsii,Psittaciformes,Psittacidae
birds,Cacatua_tenuirostris,LC,direct,Cacatua_tenuirostris,Psittaciformes,Psittacidae
birds,Cacatua_leadbeateri,LC,direct,Cacatua_leadbeateri,Psittaciformes,Psittacidae
birds,Cacatua_sanguinea,LC,direct,Cacatua_sanguinea,Psittaciformes,Psittacidae
birds,Cacatua_goffiniana,NT,direct,Cacatua_goffiniana,Psittaciformes,Psittacidae
birds,Calyptorhynchus_lathami,VU,direct,Calyptorhynchus_lathami,Psittaciformes,Psittacidae
birds,Calyptorhynchus_latirostris,EN,GBIF_iucn_link,Calyptorhynchus_latirostris,Psittaciformes,Psittacidae
birds,Calyptorhynchus_funereus,LC,GBIF_iucn_link,Calyptorhynchus_funereus,Psittaciformes,Psittacidae
birds,Calyptorhynchus_banksii,LC,direct,Calyptorhynchus_banksii,Psittaciformes,Psittacidae
birds,Calyptorhynchus_baudinii,CR,GBIF_iucn_link,Calyptorhynchus_baudinii,Psittaciformes,Psittacidae
birds,Callocephalon_fimbriatum,VU,direct,Callocephalon_fimbriatum,Psittaciformes,Psittacidae
birds,Nestor_notabilis,EN,direct,Nestor_notabilis,Psittaciformes,Psittacidae
birds,Nestor_meridionalis,VU,direct,Nestor_meridionalis,Psittaciformes,Psittacidae
birds,Strigops_habroptila,CR,GBIF_iucn_link,Strigops_habroptila,Psittaciformes,Psittacidae
birds,Acanthisitta_chloris,LC,direct,Acanthisitta_chloris,Passeriformes,Acanthisittidae
birds,Xenicus_gilviventris,EN,direct,Xenicus_gilviventris,Passeriformes,Acanthisittidae
birds,Sapayoa_aenigma,LC,direct,Sapayoa_aenigma,Passeriformes,Sapayoaidae
birds,Pitta_kochi,LC,GBIF_iucn_link,Pitta_kochi,Passeriformes,Pittidae
birds,Pitta_erythrogaster,LC,GBIF_iucn_link,Pitta_erythrogaster,Passeriformes,Pittidae
birds,Pitta_arcuata,NM,no_RedList_match,,Passeriformes,Pittidae
birds,Pitta_granatina,NT,GBIF_iucn_link,Pitta_granatina,Passeriformes,Pittidae
birds,Pitta_venusta,LC,GBIF_iucn_link,Pitta_venusta,Passeriformes,Pittidae
birds,Pitta_brachyura,LC,direct,Pitta_brachyura,Passeriformes,Pittidae
birds,Pitta_elegans,LC,direct,Pitta_elegans,Passeriformes,Pittidae
birds,Pitta_ussheri,LC,GBIF_accepted,Erythropitta_ussheri,Passeriformes,Pittidae
birds,Pitta_versicolor,LC,direct,Pitta_versicolor,Passeriformes,Pittidae
birds,Pitta_maxima,LC,direct,Pitta_maxima,Passeriformes,Pittidae
birds,Pitta_superba,EN,direct,Pitta_superba,Passeriformes,Pittidae
birds,Pitta_iris,LC,direct,Pitta_iris,Passeriformes,Pittidae
birds,Pitta_megarhyncha,NT,direct,Pitta_megarhyncha,Passeriformes,Pittidae
birds,Pitta_anerythra,NT,direct,Pitta_anerythra,Passeriformes,Pittidae
birds,Pitta_steerii,VU,direct,Pitta_steerii,Passeriformes,Pittidae
birds,Pitta_moluccensis,LC,direct,Pitta_moluccensis,Passeriformes,Pittidae
birds,Pitta_sordida,LC,direct,Pitta_sordida,Passeriformes,Pittidae
birds,Pitta_nympha,VU,direct,Pitta_nympha,Passeriformes,Pittidae
birds,Pitta_schneideri,LC,GBIF_iucn_link,Pitta_schneideri,Passeriformes,Pittidae
birds,Pitta_angolensis,LC,direct,Pitta_angolensis,Passeriformes,Pittidae
birds,Pitta_reichenowi,LC,direct,Pitta_reichenowi,Passeriformes,Pittidae
birds,Pitta_phayrei,NM,no_RedList_match,,Passeriformes,Pittidae
birds,Pitta_dohertyi,LC,GBIF_iucn_link,Pitta_erythrogaster,Passeriformes,Pittidae
birds,Pitta_gurneyi,CR,GBIF_iucn_link,Pitta_gurneyi,Passeriformes,Pittidae
birds,Pitta_elliotii,LC,GBIF_iucn_link,Pitta_elliotii,Passeriformes,Pittidae
birds,Pitta_guajana,LC,GBIF_iucn_link,Pitta_guajana,Passeriformes,Pittidae
birds,Pitta_baudii,VU,GBIF_iucn_link,Pitta_baudii,Passeriformes,Pittidae
birds,Pitta_cyanea,LC,GBIF_iucn_link,Pitta_cyanea,Passeriformes,Pittidae
birds,Pitta_caerulea,NT,GBIF_iucn_link,Pitta_caerulea,Passeriformes,Pittidae
birds,Pitta_soror,LC,GBIF_iucn_link,Pitta_soror,Passeriformes,Pittidae
birds,Pitta_nipalensis,LC,GBIF_iucn_link,Pitta_nipalensis,Passeriformes,Pittidae
birds,Pitta_oatesi,LC,GBIF_iucn_link,Pitta_oatesi,Passeriformes,Pittidae
birds,Calyptomena_hosii,LC,direct,Calyptomena_hosii,Passeriformes,Eurylaimidae
birds,Calyptomena_viridis,NT,direct,Calyptomena_viridis,Passeriformes,Eurylaimidae
birds,Calyptomena_whiteheadi,LC,direct,Calyptomena_whiteheadi,Passeriformes,Eurylaimidae
birds,Smithornis_sharpei,LC,direct,Smithornis_sharpei,Passeriformes,Eurylaimidae
birds,Smithornis_rufolateralis,LC,direct,Smithornis_rufolateralis,Passeriformes,Eurylaimidae
birds,Smithornis_capensis,LC,direct,Smithornis_capensis,Passeriformes,Eurylaimidae
birds,Pseudocalyptomena_graueri,VU,direct,Pseudocalyptomena_graueri,Passeriformes,Eurylaimidae
birds,Eurylaimus_steerii,VU,GBIF_accepted,Sarcophanops_steerii,Passeriformes,Eurylaimidae
birds,Eurylaimus_javanicus,LC,direct,Eurylaimus_javanicus,Passeriformes,Eurylaimidae
birds,Eurylaimus_ochromalus,NT,direct,Eurylaimus_ochromalus,Passeriformes,Eurylaimidae
birds,Eurylaimus_samarensis,VU,GBIF_iucn_link,Eurylaimus_samarensis,Passeriformes,Eurylaimidae
birds,Serilophus_lunatus,LC,direct,Serilophus_lunatus,Passeriformes,Eurylaimidae
birds,Cymbirhynchus_macrorhynchos,LC,direct,Cymbirhynchus_macrorhynchos,Passeriformes,Eurylaimidae
birds,Psarisomus_dalhousiae,LC,direct,Psarisomus_dalhousiae,Passeriformes,Eurylaimidae
birds,Corydon_sumatranus,LC,direct,Corydon_sumatranus,Passeriformes,Eurylaimidae
birds,Neodrepanis_coruscans,LC,direct,Neodrepanis_coruscans,Passeriformes,Philepittidae
birds,Neodrepanis_hypoxantha,VU,direct,Neodrepanis_hypoxantha,Passeriformes,Philepittidae
birds,Philepitta_castanea,LC,direct,Philepitta_castanea,Passeriformes,Philepittidae
birds,Philepitta_schlegeli,VU,direct,Philepitta_schlegeli,Passeriformes,Philepittidae
birds,Tachuris_rubrigastra,LC,direct,Tachuris_rubrigastra,Passeriformes,Tyrannidae
birds,Rhynchocyclus_pacificus,LC,direct,Rhynchocyclus_pacificus,Passeriformes,Tyrannidae
birds,Rhynchocyclus_brevirostris,LC,direct,Rhynchocyclus_brevirostris,Passeriformes,Tyrannidae
birds,Rhynchocyclus_olivaceus,LC,direct,Rhynchocyclus_olivaceus,Passeriformes,Tyrannidae
birds,Tolmomyias_assimilis,LC,direct,Tolmomyias_assimilis,Passeriformes,Tyrannidae
birds,Tolmomyias_sulphurescens,LC,direct,Tolmomyias_sulphurescens,Passeriformes,Tyrannidae
birds,Tolmomyias_flaviventris,LC,direct,Tolmomyias_flaviventris,Passeriformes,Tyrannidae
birds,Tolmomyias_flavotectus,LC,direct,Tolmomyias_flavotectus,Passeriformes,Tyrannidae
birds,Tolmomyias_poliocephalus,LC,direct,Tolmomyias_poliocephalus,Passeriformes,Tyrannidae
birds,Tolmomyias_traylori,LC,direct,Tolmomyias_traylori,Passeriformes,Tyrannidae
birds,Tolmomyias_viridiceps,LC,direct,Tolmomyias_viridiceps,Passeriformes,Tyrannidae
birds,Rhynchocyclus_fulvipectus,LC,direct,Rhynchocyclus_fulvipectus,Passeriformes,Tyrannidae
birds,Poecilotriccus_calopterus,LC,direct,Poecilotriccus_calopterus,Passeriformes,Tyrannidae
birds,Poecilotriccus_pulchellus,LC,direct,Poecilotriccus_pulchellus,Passeriformes,Tyrannidae
birds,Poecilotriccus_plumbeiceps,LC,direct,Poecilotriccus_plumbeiceps,Passeriformes,Tyrannidae
birds,Poecilotriccus_sylvia,LC,direct,Poecilotriccus_sylvia,Passeriformes,Tyrannidae
birds,Poecilotriccus_senex,LC,direct,Poecilotriccus_senex,Passeriformes,Tyrannidae
birds,Poecilotriccus_luluae,LC,direct,Poecilotriccus_luluae,Passeriformes,Tyrannidae
birds,Poecilotriccus_latirostris,LC,direct,Poecilotriccus_latirostris,Passeriformes,Tyrannidae
birds,Poecilotriccus_fumifrons,LC,direct,Poecilotriccus_fumifrons,Passeriformes,Tyrannidae
birds,Poecilotriccus_russatus,LC,direct,Poecilotriccus_russatus,Passeriformes,Tyrannidae
birds,Poecilotriccus_albifacies,LC,direct,Poecilotriccus_albifacies,Passeriformes,Tyrannidae
birds,Poecilotriccus_ruficeps,LC,direct,Poecilotriccus_ruficeps,Passeriformes,Tyrannidae
birds,Poecilotriccus_capitalis,LC,direct,Poecilotriccus_capitalis,Passeriformes,Tyrannidae
birds,Todirostrum_viridanum,LC,direct,Todirostrum_viridanum,Passeriformes,Tyrannidae
birds,Todirostrum_poliocephalum,LC,direct,Todirostrum_poliocephalum,Passeriformes,Tyrannidae
birds,Todirostrum_cinereum,LC,direct,Todirostrum_cinereum,Passeriformes,Tyrannidae
birds,Todirostrum_chrysocrotaphum,LC,direct,Todirostrum_chrysocrotaphum,Passeriformes,Tyrannidae
birds,Todirostrum_maculatum,LC,direct,Todirostrum_maculatum,Passeriformes,Tyrannidae
birds,Todirostrum_nigriceps,LC,direct,Todirostrum_nigriceps,Passeriformes,Tyrannidae
birds,Todirostrum_pictum,LC,direct,Todirostrum_pictum,Passeriformes,Tyrannidae
birds,Myiornis_ecaudatus,LC,direct,Myiornis_ecaudatus,Passeriformes,Tyrannidae
birds,Myiornis_auricularis,LC,direct,Myiornis_auricularis,Passeriformes,Tyrannidae
birds,Myiornis_albiventris,LC,direct,Myiornis_albiventris,Passeriformes,Tyrannidae
birds,Myiornis_atricapillus,LC,direct,Myiornis_atricapillus,Passeriformes,Tyrannidae
birds,Hemitriccus_minimus,LC,direct,Hemitriccus_minimus,Passeriformes,Tyrannidae
birds,Hemitriccus_margaritaceiventer,LC,direct,Hemitriccus_margaritaceiventer,Passeriformes,Tyrannidae
birds,Hemitriccus_spodiops,LC,direct,Hemitriccus_spodiops,Passeriformes,Tyrannidae
birds,Hemitriccus_striaticollis,LC,direct,Hemitriccus_striaticollis,Passeriformes,Tyrannidae
birds,Hemitriccus_rufigularis,LC,direct,Hemitriccus_rufigularis,Passeriformes,Tyrannidae
birds,Hemitriccus_iohannis,LC,direct,Hemitriccus_iohannis,Passeriformes,Tyrannidae
birds,Hemitriccus_kaempferi,VU,direct,Hemitriccus_kaempferi,Passeriformes,Tyrannidae
birds,Hemitriccus_nidipendulus,LC,direct,Hemitriccus_nidipendulus,Passeriformes,Tyrannidae
birds,Hemitriccus_josephinae,LC,direct,Hemitriccus_josephinae,Passeriformes,Tyrannidae
birds,Hemitriccus_obsoletus,LC,direct,Hemitriccus_obsoletus,Passeriformes,Tyrannidae
birds,Hemitriccus_orbitatus,LC,direct,Hemitriccus_orbitatus,Passeriformes,Tyrannidae
birds,Hemitriccus_inornatus,LC,direct,Hemitriccus_inornatus,Passeriformes,Tyrannidae
birds,Hemitriccus_griseipectus,LC,direct,Hemitriccus_griseipectus,Passeriformes,Tyrannidae
birds,Hemitriccus_zosterops,LC,direct,Hemitriccus_zosterops,Passeriformes,Tyrannidae
birds,Hemitriccus_mirandae,VU,direct,Hemitriccus_mirandae,Passeriformes,Tyrannidae
birds,Hemitriccus_minor,LC,direct,Hemitriccus_minor,Passeriformes,Tyrannidae
birds,Oncostoma_cinereigulare,LC,direct,Oncostoma_cinereigulare,Passeriformes,Tyrannidae
birds,Oncostoma_olivaceum,LC,direct,Oncostoma_olivaceum,Passeriformes,Tyrannidae
birds,Lophotriccus_vitiosus,LC,direct,Lophotriccus_vitiosus,Passeriformes,Tyrannidae
birds,Lophotriccus_eulophotes,LC,direct,Lophotriccus_eulophotes,Passeriformes,Tyrannidae
birds,Lophotriccus_galeatus,LC,direct,Lophotriccus_galeatus,Passeriformes,Tyrannidae
birds,Lophotriccus_pileatus,LC,direct,Lophotriccus_pileatus,Passeriformes,Tyrannidae
birds,Atalotriccus_pilaris,LC,direct,Atalotriccus_pilaris,Passeriformes,Tyrannidae
birds,Hemitriccus_furcatus,LC,direct,Hemitriccus_furcatus,Passeriformes,Tyrannidae
birds,Hemitriccus_granadensis,LC,direct,Hemitriccus_granadensis,Passeriformes,Tyrannidae
birds,Hemitriccus_diops,LC,direct,Hemitriccus_diops,Passeriformes,Tyrannidae
birds,Hemitriccus_cinnamomeipectus,LC,direct,Hemitriccus_cinnamomeipectus,Passeriformes,Tyrannidae
birds,Hemitriccus_flammulatus,LC,direct,Hemitriccus_flammulatus,Passeriformes,Tyrannidae
birds,Cnipodectes_superrufus,VU,direct,Cnipodectes_superrufus,Passeriformes,Tyrannidae
birds,Cnipodectes_subbrunneus,LC,direct,Cnipodectes_subbrunneus,Passeriformes,Tyrannidae
birds,Taeniotriccus_andrei,LC,direct,Taeniotriccus_andrei,Passeriformes,Tyrannidae
birds,Phylloscartes_lanyoni,VU,GBIF_iucn_link,Phylloscartes_lanyoni,Passeriformes,Tyrannidae
birds,Phylloscartes_poecilotis,LC,GBIF_iucn_link,Phylloscartes_poecilotis,Passeriformes,Tyrannidae
birds,Phylloscartes_venezuelanus,NT,GBIF_iucn_link,Phylloscartes_venezuelanus,Passeriformes,Tyrannidae
birds,Phylloscartes_nigrifrons,LC,direct,Phylloscartes_nigrifrons,Passeriformes,Tyrannidae
birds,Phylloscartes_ventralis,LC,direct,Phylloscartes_ventralis,Passeriformes,Tyrannidae
birds,Phylloscartes_chapmani,LC,GBIF_iucn_link,Phylloscartes_chapmani,Passeriformes,Tyrannidae
birds,Phylloscartes_eximius,LC,GBIF_iucn_link,Phylloscartes_eximius,Passeriformes,Tyrannidae
birds,Phylloscartes_roquettei,NT,direct,Phylloscartes_roquettei,Passeriformes,Tyrannidae
birds,Phylloscartes_sylviolus,LC,direct,Phylloscartes_sylviolus,Passeriformes,Tyrannidae
birds,Phylloscartes_ophthalmicus,LC,GBIF_iucn_link,Phylloscartes_ophthalmicus,Passeriformes,Tyrannidae
birds,Phylloscartes_virescens,LC,direct,Phylloscartes_virescens,Passeriformes,Tyrannidae
birds,Phylloscartes_superciliaris,LC,direct,Phylloscartes_superciliaris,Passeriformes,Tyrannidae
birds,Phylloscartes_ceciliae,CR,direct,Phylloscartes_ceciliae,Passeriformes,Tyrannidae
birds,Phylloscartes_flaviventris,NT,direct,Phylloscartes_flaviventris,Passeriformes,Tyrannidae
birds,Phylloscartes_beckeri,NT,direct,Phylloscartes_beckeri,Passeriformes,Tyrannidae
birds,Phylloscartes_gualaquizae,LC,direct,Phylloscartes_gualaquizae,Passeriformes,Tyrannidae
birds,Phylloscartes_paulista,NT,direct,Phylloscartes_paulista,Passeriformes,Tyrannidae
birds,Phylloscartes_oustaleti,LC,direct,Phylloscartes_oustaleti,Passeriformes,Tyrannidae
birds,Phylloscartes_orbitalis,LC,GBIF_iucn_link,Phylloscartes_orbitalis,Passeriformes,Tyrannidae
birds,Phylloscartes_parkeri,LC,direct,Phylloscartes_parkeri,Passeriformes,Tyrannidae
birds,Phylloscartes_difficilis,LC,direct,Phylloscartes_difficilis,Passeriformes,Tyrannidae
birds,Phylloscartes_kronei,LC,direct,Phylloscartes_kronei,Passeriformes,Tyrannidae
birds,Phylloscartes_flavovirens,LC,direct,Phylloscartes_flavovirens,Passeriformes,Tyrannidae
birds,Leptopogon_rufipectus,LC,direct,Leptopogon_rufipectus,Passeriformes,Tyrannidae
birds,Leptopogon_superciliaris,LC,direct,Leptopogon_superciliaris,Passeriformes,Tyrannidae
birds,Leptopogon_amaurocephalus,LC,direct,Leptopogon_amaurocephalus,Passeriformes,Tyrannidae
birds,Leptopogon_taczanowskii,LC,direct,Leptopogon_taczanowskii,Passeriformes,Tyrannidae
birds,Mionectes_oleagineus,LC,direct,Mionectes_oleagineus,Passeriformes,Tyrannidae
birds,Mionectes_rufiventris,LC,direct,Mionectes_rufiventris,Passeriformes,Tyrannidae
birds,Mionectes_macconnelli,LC,direct,Mionectes_macconnelli,Passeriformes,Tyrannidae
birds,Mionectes_olivaceus,LC,direct,Mionectes_olivaceus,Passeriformes,Tyrannidae
birds,Mionectes_striaticollis,LC,direct,Mionectes_striaticollis,Passeriformes,Tyrannidae
birds,Corythopis_torquatus,LC,direct,Corythopis_torquatus,Passeriformes,Tyrannidae
birds,Corythopis_delalandi,LC,direct,Corythopis_delalandi,Passeriformes,Tyrannidae
birds,Pseudotriccus_ruficeps,LC,direct,Pseudotriccus_ruficeps,Passeriformes,Tyrannidae
birds,Pseudotriccus_simplex,LC,direct,Pseudotriccus_simplex,Passeriformes,Tyrannidae
birds,Pseudotriccus_pelzelni,LC,direct,Pseudotriccus_pelzelni,Passeriformes,Tyrannidae
birds,Platyrinchus_coronatus,LC,direct,Platyrinchus_coronatus,Passeriformes,Tyrannidae
birds,Platyrinchus_platyrhynchos,LC,direct,Platyrinchus_platyrhynchos,Passeriformes,Tyrannidae
birds,Platyrinchus_leucoryphus,VU,direct,Platyrinchus_leucoryphus,Passeriformes,Tyrannidae
birds,Platyrinchus_mystaceus,LC,direct,Platyrinchus_mystaceus,Passeriformes,Tyrannidae
birds,Platyrinchus_saturatus,LC,direct,Platyrinchus_saturatus,Passeriformes,Tyrannidae
birds,Platyrinchus_cancrominus,LC,direct,Platyrinchus_cancrominus,Passeriformes,Tyrannidae
birds,Platyrinchus_flavigularis,LC,direct,Platyrinchus_flavigularis,Passeriformes,Tyrannidae
birds,Neopipo_cinnamomea,LC,direct,Neopipo_cinnamomea,Passeriformes,Tyrannidae
birds,Hirundinea_ferruginea,LC,direct,Hirundinea_ferruginea,Passeriformes,Tyrannidae
birds,Pyrrhomyias_cinnamomeus,LC,direct,Pyrrhomyias_cinnamomeus,Passeriformes,Tyrannidae
birds,Myiotriccus_ornatus,LC,direct,Myiotriccus_ornatus,Passeriformes,Tyrannidae
birds,Myiophobus_pulcher,LC,GBIF_iucn_link,Myiophobus_pulcher,Passeriformes,Tyrannidae
birds,Myiophobus_ochraceiventris,LC,GBIF_iucn_link,Myiophobus_ochraceiventris,Passeriformes,Tyrannidae
birds,Myiophobus_lintoni,NM,no_RedList_match,,Passeriformes,Tyrannidae
birds,Phyllomyias_reiseri,LC,direct,Phyllomyias_reiseri,Passeriformes,Tyrannidae
birds,Suiriri_islerorum,NT,GBIF_iucn_link,Suiriri_islerorum,Passeriformes,Tyrannidae
birds,Suiriri_suiriri,LC,direct,Suiriri_suiriri,Passeriformes,Tyrannidae
birds,Phyllomyias_fasciatus,LC,direct,Phyllomyias_fasciatus,Passeriformes,Tyrannidae
birds,Phyllomyias_griseiceps,LC,direct,Phyllomyias_griseiceps,Passeriformes,Tyrannidae
birds,Phaeomyias_tumbezana,LC,direct,Phaeomyias_tumbezana,Passeriformes,Tyrannidae
birds,Phaeomyias_murina,LC,direct,Phaeomyias_murina,Passeriformes,Tyrannidae
birds,Nesotriccus_ridgwayi,VU,direct,Nesotriccus_ridgwayi,Passeriformes,Tyrannidae
birds,Phyllomyias_griseocapilla,LC,direct,Phyllomyias_griseocapilla,Passeriformes,Tyrannidae
birds,Capsiempis_flaveola,LC,direct,Capsiempis_flaveola,Passeriformes,Tyrannidae
birds,Pseudelaenia_leucospodia,LC,direct,Pseudelaenia_leucospodia,Passeriformes,Tyrannidae
birds,Stigmatura_napensis,LC,direct,Stigmatura_napensis,Passeriformes,Tyrannidae
