EDGErank,EDrank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct
113,326,Akodon_latebricola,Rodentia,Cricetidae,Neomicroxus,EN,3.61050804668105,2.15889039389405,7.87077751610101,1.87769165597672,0.479690237020728,0.263690836263993,7.03810858763529,1,0.948,1000,synonym:MSW3,Neomicroxus_latebricola,0.0
114,1131,Isolobodon_portoricensis,Rodentia,Echimyidae,Isolobodon,EX,3.58012820994975,3.70711094247398,3.77446402753065,3.94859916197049,0.971293105700482,0.0582181411932365,1.16258713623267,1,0.822,1000,direct,Isolobodon_portoricensis,1.0
115,393,Propithecus_edwardsi,Primates,Indriidae,Propithecus,EN,3.57885597643301,2.12007386323333,7.12314585828501,1.79538944888906,0.48556610495807,0.286703308919812,0.8002408461304,1,1.0,1000,direct,Propithecus_edwardsi,0.0
116,1138,Pipanacoctomys_aureus,Rodentia,Octodontidae,Pipanacoctomys,CR,3.56502198472012,1.23490962095655,3.76284162808282,1.28591747779165,0.970732380734455,0.0581478964675684,3.784716165629,1,0.999,1000,direct,Pipanacoctomys_aureus,0.0
117,1106,Isolobodon_montanus,Rodentia,Echimyidae,Isolobodon,EX,3.56332541709427,3.68492798614178,3.83078908604761,3.89173040358669,0.971293105700482,0.058495678052061,1.16258713623267,1,0.823,1000,direct,Isolobodon_montanus,1.0
118,358,Pteronura_brasiliensis,Carnivora,Mustelidae,Pteronura,EN,3.54513319619018,2.14433407624602,7.49676451587245,1.54781295648303,0.482284987725897,0.280629564923994,7.596889341843,1,1.0,1000,direct,Pteronura_brasiliensis,0.0
119,1149,Heteropsomys_insulans,Rodentia,Echimyidae,Heteropsomys,EX,3.50281065342544,4.26813922634921,3.71652028621784,4.49669662198505,0.971293105700482,0.058505800159736,2.6378204668442,1,0.775,1000,direct,Heteropsomys_insulans,1.0
120,1172,Lepilemur_jamesorum,Primates,Lepilemuridae,Lepilemur,CR,3.49381666795663,1.57368978862645,3.6562959736706,1.6855388230655,0.970903392170865,0.0584723471221642,2.41150235167994,1,0.913,1000,synonym:nominalName,Lepilemur_jamesi,0.0
121,85,Priodontes_maximus,Cingulata,Tolypeutidae,Priodontes,VU,3.49224012772197,1.36551034176301,14.8817615960859,4.02561831036164,0.237561333857516,0.0783467590074948,15.063860148262,1,1.0,1000,direct,Priodontes_maximus,0.0
122,46,Mylodon_darwinii,,,,DD,3.4663190256083,9.92008364215604,19.3408628900644,6.00510706215459,0.166822827201569,0.552438559218972,19.601792449094,0,0.0,1000,unmatched,,
123,381,Eupetaurus_cinereus,Rodentia,Sciuridae,Eupetaurus,EN,3.45423833434016,1.93435999166901,7.20520292797881,2.26114971897492,0.49314630222302,0.273443145999136,7.0826966521077,1,0.993,1000,direct,Eupetaurus_cinereus,0.0
124,397,Cynogale_bennettii,Carnivora,Viverridae,Cynogale,EN,3.45365348492484,1.8958799533258,7.10227652932669,1.50780111117992,0.489819036257043,0.278404199047508,7.169347426808,1,1.0,1000,direct,Cynogale_bennettii,0.0
125,395,Zygogeomys_trichopus,Rodentia,Geomyidae,Zygogeomys,EN,3.44203321202529,1.88513106224938,7.1197836765,1.39131083075,0.487077943894182,0.271235064996952,7.189752656053,1,1.0,1000,direct,Zygogeomys_trichopus,0.0
126,1190,Brotomys_voratus,Rodentia,Echimyidae,Brotomys,EX,3.44077319102485,4.27447591528399,3.62814728372875,4.38032405616251,0.971293105700482,0.0584547311505154,2.6420907832357,1,0.801,1000,direct,Brotomys_voratus,1.0
127,91,Lagostrophus_fasciatus,Diprotodontia,Macropodidae,Lagostrophus,VU,3.41254648766034,1.14677709005212,14.426841285,2.443069095,0.241288103249052,0.0783232403549769,14.445242008467,1,1.0,1000,direct,Lagostrophus_fasciatus,0.0
128,1230,Oreonax_flavicauda,Primates,Atelidae,Lagothrix,CR,3.41007818484189,3.08662525771162,3.55666470313515,3.30408420022552,0.970953998653753,0.0610163104031599,4.2583068781342,1,0.906,1000,synonym:MSW3,Lagothrix_flavicauda,0.0
129,54,Megaladapis_edwardsi,,,,DD,3.35097786070835,9.95518703061891,18.0652737768476,3.26771355264057,0.178735888288564,0.554784807447076,18.35219692447,0,0.0,1000,unmatched,,
130,472,Phataginus_tricuspis,Pholidota,Manidae,Phataginus,EN,3.34496351775249,3.77739976883325,6.3763326722119,7.45368351181992,0.48701700482296,0.293242953448215,3.4252270462062,1,0.996,1000,direct,Phataginus_tricuspis,0.0
131,96,Myrmecophaga_tridactyla,Pilosa,Myrmecophagidae,Myrmecophaga,VU,3.31859967863767,1.36308754566241,13.9674092524544,4.46026553485714,0.237791604364075,0.079754029188403,14.213051531121,1,1.0,1000,direct,Myrmecophaga_tridactyla,0.0
132,1267,Spermophilus_suslicus,Rodentia,Sciuridae,Spermophilus,CR,3.3162245963531,1.31623550942748,3.50006781859479,1.30848181498883,0.971160169083264,0.0611714083393639,3.24557671604669,1,0.847,1000,direct,Spermophilus_suslicus,0.0
133,1292,Equus_africanus,Perissodactyla,Equidae,Equus,CR,3.30156833069835,0.924234830850504,3.45691812935408,0.893191500983634,0.970552582153358,0.0639325201847936,3.17390444223196,1,0.914,1000,direct,Equus_africanus,0.0
134,1312,Eubalaena_glacialis,Artiodactyla,Balaenidae,Eubalaena,CR,3.25205315687411,0.698209737716812,3.42549804104377,0.678461628058782,0.970903392170865,0.0590948226110889,3.37508256891505,1,0.968,1000,direct,Eubalaena_glacialis,0.0
135,434,Trinomys_yonenagae,Rodentia,Echimyidae,Trinomys,EN,3.24816115899463,1.85875292771586,6.76922296116941,2.11646817035363,0.492795564965308,0.271139022148859,6.67266208916993,1,0.97,1000,direct,Trinomys_yonenagae,0.0
136,1316,Pseudocheirus_occidentalis,Diprotodontia,Pseudocheiridae,Pseudocheirus,CR,3.2148413823408,4.48059416268414,3.41201476474455,4.62836635599734,0.967744721841013,0.0667635565037434,4.05344887790879,1,0.773,1000,direct,Pseudocheirus_occidentalis,0.0
137,423,Feroculus_feroculus,Eulipotyphla,Soricidae,Feroculus,EN,3.15512523088944,3.04239935343578,6.88074206435896,5.98200162193806,0.487789885160026,0.283360908608199,5.44777081611268,1,0.863,1000,direct,Feroculus_feroculus,0.0
138,71,Calyptophractus_retusus,Cingulata,Chlamyphoridae,Calyptophractus,DD,3.12609648180763,8.10635273638478,15.703375685101,7.41232382644705,0.16799134920304,0.557624599455207,12.336431922646,0,0.0,1000,direct,Calyptophractus_retusus,0.0
139,1380,Megalomys_luciae,Rodentia,Cricetidae,Megalomys,EX,3.11367930444998,2.63692852693399,3.26407721660534,2.70129155243962,0.969559868386247,0.0637264153964698,1.01589176374751,1,0.783,1000,direct,Megalomys_luciae,1.0
140,1381,Cryptoprocta_spelea,Carnivora,Eupleridae,Cryptoprocta,EX,3.09524705057251,1.92727096309961,3.26345101912432,2.00820358499316,0.970348081647521,0.0668136896156771,2.21254954054395,1,0.959,1000,direct,Cryptoprocta_spelea,1.0
141,1343,Megalomys_desmarestii,Rodentia,Cricetidae,Megalomys,EX,3.09260548125721,2.66357291526719,3.33469155396941,2.73404500029916,0.969559868386247,0.0637203817339793,1.01589176374751,1,0.785,1000,direct,Megalomys_desmarestii,1.0
142,1383,Hapalemur_aureus,Primates,Lemuridae,Hapalemur,CR,3.09186193654981,1.2335323969374,3.26019916187241,1.25205999010764,0.970168698415343,0.059402762362866,2.92224950674692,1,0.868,1000,direct,Hapalemur_aureus,0.0
143,1336,Abrocoma_boliviensis,Rodentia,Abrocomidae,Abrocoma,CR,3.08992932104567,6.56484478591794,3.36673583508643,6.86257782681568,0.970732380734455,0.0581554944232545,4.33975525493901,1,0.681,1000,direct,Abrocoma_boliviensis,0.0
144,489,Nasalis_larvatus,Primates,Cercopithecidae,Nasalis,EN,3.08163358800421,1.72805240556011,6.23309081495409,1.35080131822547,0.486510715974722,0.287145968066641,1.7094248680988,1,1.0,1000,direct,Nasalis_larvatus,0.0
145,1401,Habromys_simulatus,Rodentia,Cricetidae,Habromys,CR,3.05063744110217,1.0152222638339,3.22898122296714,1.04389025284107,0.970198921405592,0.0595365965256607,1.56540455413973,1,0.884,1000,direct,Habromys_simulatus,0.0
146,1400,Habromys_chinanteco,Rodentia,Cricetidae,Habromys,CR,3.04955281253209,1.00983699803105,3.22904008331322,1.00000951229183,0.970306862514629,0.0594548516129259,1.58236685384615,1,0.886,1000,direct,Habromys_chinanteco,0.0
147,69,Chlamyphorus_truncatus,Cingulata,Chlamyphoridae,Chlamyphorus,DD,3.04751291391503,7.9314270726263,15.8705707382179,7.50370936278843,0.168121849204643,0.558810575821362,12.336431922646,0,0.0,1000,direct,Chlamyphorus_truncatus,0.0
148,545,Tokudaia_tokunoshimensis,Rodentia,Muridae,Tokudaia,EN,3.02862469965986,1.90794811319183,5.85496185501185,2.71507260270963,0.492281920017614,0.283793021372734,1.104077914273,1,0.999,1000,direct,Tokudaia_tokunoshimensis,0.0
149,537,Tokudaia_osimensis,Rodentia,Muridae,Tokudaia,EN,2.98615239368103,1.8865498559595,5.90678378128453,2.90738446487605,0.492418670624126,0.284737143767266,1.104077914273,1,1.0,1000,direct,Tokudaia_osimensis,0.0
150,1473,Rhinopithecus_avunculus,Primates,Cercopithecidae,Rhinopithecus,CR,2.95356366285376,0.950271177126011,3.11104741018029,0.998330398964552,0.970267930434586,0.0626058754060843,1.8156516872236,1,0.998,1000,direct,Rhinopithecus_avunculus,0.0
151,116,Zaglossus_bartoni,Monotremata,Tachyglossidae,Zaglossus,VU,2.95097685251813,1.83108625248969,12.5260845971942,7.03502545660593,0.238481760883011,0.0787416874081874,5.11923685144456,1,1.0,1000,direct,Zaglossus_bartoni,0.0
152,141,Macroderma_gigas,Chiroptera,Megadermatidae,Macroderma,VU,2.86987016613381,0.984980562931435,11.7192505526479,2.56479605059799,0.246953386379361,0.07735060543476,11.895525449209,1,1.0,1000,direct,Macroderma_gigas,0.0
153,138,Rhinoceros_unicornis,Perissodactyla,Rhinocerotidae,Rhinoceros,VU,2.85480002591774,0.952750767777673,11.8373323790733,2.41185396656935,0.243797969589155,0.0777533810393706,4.345315974799,1,1.0,1000,direct,Rhinoceros_unicornis,0.0
154,1551,Cryptochloris_wintoni,Afrosoricida,Chrysochloridae,Cryptochloris,CR,2.85059290572101,1.96174440503637,2.99123690085041,2.06490650061066,0.966366759696468,0.0647744057398862,1.95150452892239,1,0.839,1000,direct,Cryptochloris_wintoni,0.0
155,1563,Congosorex_phillipsorum,Eulipotyphla,Soricidae,Congosorex,CR,2.83237487685116,3.97494466760251,2.97360771789635,4.14113498475585,0.967518866204957,0.062859484916536,3.50732863050535,1,0.701,1000,direct,Congosorex_phillipsorum,0.0
156,1574,Dipodomys_gravipes,Rodentia,Heteromyidae,Dipodomys,CR,2.82381592798149,0.821391962356644,2.96434045870061,0.845791140565027,0.970586139700088,0.0572362849683587,2.93329087804186,1,0.952,1000,direct,Dipodomys_gravipes,0.0
157,551,Peroryctes_broadbenti,Peramelemorphia,Peramelidae,Peroryctes,EN,2.81449249764507,1.52835661775144,5.83221330333513,1.55692077697758,0.477873992604072,0.267597820112312,5.486687613583,1,1.0,1000,synonym:MSW3,Peroryctes_broadbentii,0.0
158,1608,Rhinopithecus_brelichi,Primates,Cercopithecidae,Rhinopithecus,CR,2.76382974220516,0.984541244673183,2.90256323883069,1.04459150205133,0.97038162961448,0.0625654709628727,1.3693642143944,1,0.979,1000,direct,Rhinopithecus_brelichi,0.0
159,1626,Pteralopex_flanneryi,Chiroptera,Pteropodidae,Pteralopex,CR,2.76190289041534,2.26604153450287,2.87699049657561,2.33356586156855,0.972076159137107,0.0617997862488714,1.61189182477492,1,0.802,1000,direct,Pteralopex_flanneryi,0.0
160,145,Smutsia_temminckii,Pholidota,Manidae,Smutsia,VU,2.76085252966831,1.378070137904,11.6534614420706,5.07664952501777,0.24293833784475,0.0795867877150554,5.8117235335683,1,1.0,1000,direct,Smutsia_temminckii,0.0
161,1598,Hexolobodon_phenax,Rodentia,Echimyidae,Hexolobodon,EX,2.74871516527529,3.22526149739772,2.91833649070105,3.43440883172238,0.971348387062748,0.058495678052061,2.46455220798753,1,0.746,1000,direct,Hexolobodon_phenax,1.0
162,1614,Pteralopex_pulchra,Chiroptera,Pteropodidae,Pteralopex,CR,2.74106019547056,2.27136023188762,2.89355709020869,2.38859289809522,0.972076159137107,0.0617711371115852,1.65376924169306,1,0.799,1000,direct,Pteralopex_pulchra,0.0
163,598,Geocapromys_brownii,Rodentia,Echimyidae,Geocapromys,EN,2.72842204511588,1.52203626212151,5.55350646744849,1.5305855690033,0.492832936069451,0.26957935583969,1.31983019031498,1,1.0,1000,direct,Geocapromys_brownii,0.0
164,81,Carterodon_sulcidens,Rodentia,Echimyidae,Carterodon,DD,2.71525504523833,8.59568321568067,15.0773702249099,3.62241326379483,0.177380171543981,0.563095168794226,9.2539808146026,0,0.0,1000,direct,Carterodon_sulcidens,0.0
165,1659,Brachyteles_arachnoides,Primates,Atelidae,Brachyteles,CR,2.70303640494834,0.862165545669553,2.83126863761463,0.892336527506159,0.971046491143967,0.0617865902584413,1.0262490309015,1,0.975,1000,direct,Brachyteles_arachnoides,0.0
166,155,Giraffa_camelopardalis,Artiodactyla,Giraffidae,Giraffa,VU,2.69750435982226,0.982749136583259,11.2115739494993,2.55707719058436,0.243674501931548,0.0743183845266789,7.892312417003,1,1.0,1000,direct,Giraffa_camelopardalis,0.0
167,1645,Brachyteles_hypoxanthus,Primates,Atelidae,Brachyteles,CR,2.6924114884103,0.865372909357038,2.84542277166167,0.887850180324477,0.971205938507324,0.0612937052171937,1.0262490309015,1,0.978,1000,direct,Brachyteles_hypoxanthus,0.0
168,156,Rousettus_bidens,Chiroptera,Pteropodidae,Boneia,VU,2.68573476261324,0.98296670816973,11.2114213099458,2.21595252725492,0.24601531831274,0.0811116386236484,10.8104014486835,1,0.986,1000,synonym:MSW3,Boneia_bidens,0.0
169,1672,Chalinolobus_tuberculatus,Chiroptera,Vespertilionidae,Chalinolobus,CR,2.68073394376597,2.05846063426068,2.81314686424292,2.15862612174213,0.971947432056028,0.0582844101841218,2.41391735024692,1,0.721,1000,direct,Chalinolobus_tuberculatus,0.0
170,593,Catagonus_wagneri,Artiodactyla,Tayassuidae,Parachoerus,EN,2.67768673520627,1.6379327243029,5.59061975504298,1.72985655807298,0.489819036257043,0.276897790968637,5.486617790572,1,1.0,1000,synonym:MSW3,Parachoerus_wagneri,0.0
171,511,Chimarrogale_phaeura,Eulipotyphla,Soricidae,Chimarrogale,EN,2.66733825763479,2.5722692610291,6.04581306068663,4.63948496245075,0.493632974419255,0.28307096204181,4.87575289634911,1,0.86,1000,direct,Chimarrogale_phaeura,0.0
172,640,Lemur_catta,Primates,Lemuridae,Lemur,EN,2.65809836608231,1.56283592213974,5.34769912133733,1.23301116922971,0.487029024104238,0.291315748359731,5.398296475443,1,1.0,1000,direct,Lemur_catta,0.0
173,1684,Presbytis_chrysomelas,Primates,Cercopithecidae,Presbytis,CR,2.65697859966299,1.61345191097692,2.79736549970671,1.70189523209514,0.97038162961448,0.061503618168917,2.25625031680247,1,0.757,1000,direct,Presbytis_chrysomelas,0.0
174,516,Hipposideros_coxi,Chiroptera,Hipposideridae,Hipposideros,EN,2.65259647035263,2.30036964224207,6.02833602546788,3.7820643598556,0.496217463674415,0.297663373588022,4.94546520365865,1,0.858,1000,direct,Hipposideros_coxi,0.0
175,162,Lonchorhina_orinocensis,Chiroptera,Phyllostomidae,Lonchorhina,VU,2.63921746242603,1.09612196123938,11.0143070086047,3.18955574972417,0.245516772328093,0.0785637469337553,10.3226196926173,1,0.997,1000,direct,Lonchorhina_orinocensis,0.0
176,1690,Megaoryzomys_curioi,Rodentia,Cricetidae,Megaoryzomys,EX,2.62580661481005,2.93202028834032,2.78861516790048,3.07582205123773,0.969927275728374,0.0604215090016846,2.3552429334442,1,0.652,1000,direct,Megaoryzomys_curioi,1.0
177,1710,Beatragus_hunteri,Artiodactyla,Bovidae,Beatragus,CR,2.62419342359856,0.841178127782582,2.75805750998647,0.851646395129597,0.971423688428519,0.0566308779478821,2.797749511094,1,0.973,1000,direct,Beatragus_hunteri,0.0
178,1722,Nomascus_hainanus,Primates,Hylobatidae,Nomascus,CR,2.60599120730996,0.865096798234156,2.74169917897153,0.90687670904988,0.970732182770476,0.0626475548683987,1.511700150299,1,0.94,1000,direct,Nomascus_hainanus,0.0
179,1709,Onychogalea_lunata,Diprotodontia,Macropodidae,Onychogalea,EX,2.60356446911031,3.18331109642208,2.75815392179848,3.50796961981737,0.969737797498439,0.0634724234191041,2.75983126253191,1,0.714,1000,direct,Onychogalea_lunata,1.0
180,1730,Nomascus_nasutus,Primates,Hylobatidae,Nomascus,CR,2.60018818577842,0.887364354279335,2.73219092975154,0.87582626951567,0.970925260099311,0.0627276388781718,1.49195110227737,1,0.931,1000,direct,Nomascus_nasutus,0.0
181,1735,Lepilemur_septentrionalis,Primates,Lepilemuridae,Lepilemur,CR,2.59630101985674,1.11895479698279,2.72610255608333,1.14429281372702,0.971022851990672,0.0578720952629346,2.09888146867696,1,0.834,1000,direct,Lepilemur_septentrionalis,0.0
182,641,Chrotogale_owstoni,Carnivora,Viverridae,Chrotogale,EN,2.59267815230227,1.42536156256768,5.3475477900992,1.22352182247542,0.487339447307544,0.278304148956905,5.365853309866,1,1.0,1000,direct,Chrotogale_owstoni,0.0
183,3,Ptilocercus_lowii,Scandentia,Ptilocercidae,Ptilocercus,LC,2.58977698585931,1.39644058292829,51.56496145,12.2638410925,0.0509017812355967,0.0281747156884071,51.76640213983,0,0.0,1000,direct,Ptilocercus_lowii,0.0
184,164,Sminthopsis_psammophila,Dasyuromorphia,Dasyuridae,Sminthopsis,VU,2.57999226681025,0.908611257831764,10.9797835949218,2.18856574620507,0.24164509364401,0.0779029989517023,10.6760528079226,1,0.986,1000,direct,Sminthopsis_psammophila,0.0
185,689,Tapirus_bairdii,Perissodactyla,Tapiridae,Tapirus,EN,2.55564077651047,1.41577263923022,5.13960808244919,1.22727567311961,0.489298725607373,0.278324789761971,4.717602487026,1,1.0,1000,direct,Tapirus_bairdii,0.0
186,1772,Lagorchestes_leporides,Diprotodontia,Macropodidae,Lagorchestes,EX,2.55155470386446,2.73815206385491,2.67980062900701,2.85414452452117,0.967682911044549,0.0646355007833982,2.45316562102698,1,0.67,1000,direct,Lagorchestes_leporides,1.0
187,171,Dasyuroides_byrnei,Dasyuromorphia,Dasyuridae,Dasyuroides,VU,2.5408030860788,0.860068025653695,10.7974038482602,2.01255387737493,0.24164509364401,0.0780817110580953,10.837808588306,1,1.0,1000,direct,Dasyuroides_byrnei,0.0
188,1803,Dendrolagus_mayri,Diprotodontia,Macropodidae,Dendrolagus,CR,2.54020097845226,3.2337399380307,2.64437323123903,3.38691504199378,0.969540590054367,0.0648869174978324,2.63568838455108,1,0.703,1000,direct,Dendrolagus_mayri,0.0
189,1777,Dendrolagus_scottae,Diprotodontia,Macropodidae,Dendrolagus,CR,2.53873888727773,3.31089377369578,2.67522347684516,3.48639623545551,0.969737797498439,0.0638781828199029,2.67652708767344,1,0.7,1000,direct,Dendrolagus_scottae,0.0
190,166,Dugong_dugon,Sirenia,Dugongidae,Dugong,VU,2.53736844646276,1.39975912610887,10.8866796845883,4.72211485349888,0.236761557662488,0.0790945682789764,10.649137990503,1,1.0,1000,direct,Dugong_dugon,0.0
191,1770,Elaphurus_davidianus,Artiodactyla,Cervidae,Elaphurus,EW,2.53489675133197,0.701427521822589,2.68022440098577,0.681195646606659,0.970476901701647,0.0568987923745467,2.321587683753,1,0.989,1000,direct,Elaphurus_davidianus,0.0
192,1796,Dendrolagus_pulcherrimus,Diprotodontia,Macropodidae,Dendrolagus,CR,2.51162284503972,3.47667381996177,2.64833564442288,3.53175603277577,0.969540590054367,0.0638668701612848,2.50026800809345,1,0.673,1000,direct,Dendrolagus_pulcherrimus,0.0
193,163,Tarsius_tarsier,Primates,Tarsiidae,Tarsius,VU,2.50975151818091,1.44582477863688,10.9869239829596,5.99357795023021,0.243746381587006,0.0780496232349075,7.49971940911215,1,0.999,1000,direct,Tarsius_tarsier,0.0
194,95,Dendrogale_melanura,Scandentia,Tupaiidae,Dendrogale,DD,2.50525947283759,7.08083817123905,14.001389425,4.44917492,0.168804327640178,0.578809553580136,14.245704840667,0,0.0,1000,direct,Dendrogale_melanura,0.0
195,688,Enhydra_lutris,Carnivora,Mustelidae,Enhydra,EN,2.49442859190611,1.37349357011906,5.15070407475634,1.18746052335897,0.482722139237721,0.279841006169049,5.210479978941,1,1.0,1000,direct,Enhydra_lutris,0.0
196,1817,Aproteles_bulmerae,Chiroptera,Pteropodidae,Aproteles,CR,2.4889842903599,4.17983320385645,2.6264288949214,4.33002650360696,0.971780072742575,0.062013169400248,3.16986072203704,1,0.636,1000,direct,Aproteles_bulmerae,0.0
197,1819,Eulemur_flavifrons,Primates,Lemuridae,Eulemur,CR,2.48471204301069,0.79089440409619,2.62552938852416,0.78973859013834,0.970903392170865,0.059045984953399,1.591489875912,1,0.965,1000,direct,Eulemur_flavifrons,0.0
198,619,Microakodontomys_transitorius,Rodentia,Cricetidae,Microakodontomys,EN,2.47465000780027,1.4725058797261,5.469199726,1.390511578823,0.485010383861242,0.265169958886794,4.12257325776293,1,0.941,1000,direct,Microakodontomys_transitorius,0.0
