tree,PD,ePDloss
780,79911.646485066,5240.05535857613
781,92102.5818069457,6219.08956679349
782,85516.3147793562,5888.83825364682
783,91219.6624641025,6186.56181127498
784,85124.5135895407,5750.07366674264
785,81758.3971475514,5507.19014519951
786,88586.4827672775,6029.5136681562
787,89671.1923301102,6087.94729766842
788,89674.8482055773,5970.68955196643
789,85269.956307362,5723.76722038139
790,77528.9971259654,5196.9992462113
791,80755.7499969457,5379.05382204394
792,85182.2090913644,5705.02191882766
793,77057.0020275859,5150.21378704944
794,82613.8912387623,5439.17501531658
795,80217.9271903141,5315.81657476909
796,79894.3364861893,5453.63066126301
797,80928.192027009,5471.49626305124
798,88576.6696423679,5953.90050857558
799,85994.8847729832,5493.43994712531
800,84370.9022049975,5742.23906523852
801,81835.4140070126,5501.87522483923
802,89842.4278036801,6080.95847518717
803,78920.8520854801,5465.55194843384
804,83047.9755736609,5493.19306298315
805,89306.9058921088,5791.15329527398
806,90601.6984198804,6164.18186172676
807,83705.3637664116,5595.32138904782
808,86375.8975531356,5851.43294958973
809,89911.325689767,5844.42342457467
810,89140.4101061852,5923.94291321755
811,83235.7207241354,5647.95057450432
812,85415.7325604514,5501.29846266757
813,86415.2733842465,5815.98784027183
814,85204.8632381176,5749.64483582079
815,87831.3871848477,6075.21519329436
816,83469.611543855,5567.81915180965
817,80890.8857244071,5430.29397757621
818,85716.3581376821,5750.37548014776
819,84386.6805799823,5676.4217314433
820,77632.7140636955,5424.00101043633
821,82595.6277980762,5535.47322936822
822,83877.3003332744,5530.86211450211
823,80864.4408521286,5421.8621360477
824,88920.7167322332,5930.91727527326
825,83234.801259703,5449.99213159396
826,83546.6424325102,5670.22280905442
827,88383.8639972843,5907.69789436388
828,84672.9638141271,5580.0223914833
829,91397.5039862632,6123.39142746929
830,89445.3403909672,5902.05147953232
831,87643.1215663261,5795.9316242824
832,88994.8187358053,5820.23948802052
833,83991.3914675171,5589.28666607628
834,81048.8751831765,5471.3259247697
835,87120.3340631915,5751.05415846239
836,86651.0969795699,5906.99451406511
837,86084.4413200509,5758.26088984415
838,84663.077160652,5753.83112910461
839,78823.0861325089,5372.03540616695
840,89483.9951162537,5956.95270317985
841,85051.4995074595,5708.62308207746
842,82342.0729689584,5598.14949121735
843,82850.9053256119,5513.14150601948
844,87946.9591958791,6069.49124348391
845,83065.2939701971,5498.69953666273
846,86282.0520424825,5937.72690464067
847,83061.1648479556,5659.96397019282
848,80731.0485298727,5557.07692401231
849,86166.3416825492,5759.42585968493
850,86052.8900161878,5793.42619659362
851,83062.554954216,5693.51981875514
852,76309.4718249167,5071.7647789302
853,79526.22149174,5419.57537802351
854,79227.0318897487,5294.67184516591
855,79214.3274301822,5339.87814155059
856,82060.5337942948,5593.03017897726
857,83242.4483802772,5548.58200209015
858,92622.970499222,6300.90436371471
859,89968.0646796225,6040.75164264054
860,95881.1157324154,6419.6393504313
861,83251.1334708867,5592.53732797819
862,82112.5011102201,5497.81821263023
863,85746.3583888325,5678.77921475363
864,85134.6435930669,5805.57023312554
865,86905.1138644855,5972.83016416474
866,93783.0293514358,6183.06544220021
867,80525.3372865683,5432.1446857229
868,86552.3229937195,5820.83573962195
869,88424.3889511621,5750.95132096352
870,86575.1250425645,5782.60092956425
871,91738.7543466516,6073.24430667245
872,86866.3979355895,5789.65866967947
873,85639.7584234344,5615.70587506798
874,87850.2808416906,5927.2798769914
875,90208.3146164752,5966.24975504588
876,93146.5363663068,6295.50492973674
877,78246.6702315177,5405.09423165598
878,88542.4595102747,5915.02467948443
879,77215.1630345521,5105.103001507
880,88301.3828327282,5994.37338296016
881,86980.1626323114,5872.89488611739
882,92453.2343115281,6235.11239550688
883,80892.796530766,5445.75831862034
884,83421.5937763529,5553.09048544728
885,82002.8038532598,5556.66246020977
886,87769.1224054883,5754.78800052329
887,81935.3693320993,5610.9035790186
888,80935.1551017183,5469.00826194615
889,92834.0034785823,6334.55027058407
890,82577.604169,5572.44322938152
891,91035.269698245,6028.70859035143
892,75746.6488472637,5199.14143272159
893,83483.4632527971,5583.62063069101
894,88390.9111877953,6025.39868064694
895,77827.1069029571,5332.03200350955
896,82145.0201015457,5397.47839410206
897,84073.1343816491,5639.61704918572
898,90061.980115375,6141.09187138884
899,88182.1648717593,5806.02521757683
900,80120.9472590257,5349.68841179877
901,85811.8087974368,5836.48634294338
902,83061.8999830552,5468.01874011277
903,92488.9484281502,6170.03239852379
904,83370.5821945237,5721.88975931569
905,84782.7953572526,5625.12161426966
906,86518.9948401127,5879.43340137325
907,87384.5877259064,5927.27839524086
908,82612.1411599097,5563.08737218807
909,86096.6639538053,5786.86902574666
910,88084.824397689,5957.92557600534
911,89440.4858700998,6055.34437519737
912,84036.97414919,5556.7235223658
913,86326.1590395599,5739.9410686384
914,79485.9830636844,5315.46295506436
915,85537.5749277158,5793.25207643164
916,86357.3337606174,5864.82352499233
917,86150.4891096822,5811.65666785218
918,78891.5066764785,5256.55933592011
919,87734.6093989086,5819.26994870551
920,89974.5937239354,6105.4694613086
921,88482.2539485806,6000.59605109062
922,85068.5237386984,5714.08178013525
923,88902.5460298699,6010.08571422009
924,82986.0951094991,5497.92817938705
925,95294.0347634799,6349.27768314722
926,81256.1647153058,5454.00512694413
927,82584.8176012273,5688.93995207874
928,84824.6272278067,5603.1570255704
929,76895.2817144932,5227.92011192165
930,92681.6972676469,6291.89275518528
931,82329.779752238,5536.34577582278
932,88165.6061600713,5829.58551389445
933,79833.6318294189,5484.93988337619
934,93053.5969450238,6178.232959657
935,88444.299755975,5862.16110043167
936,95243.8918320233,6308.36392102326
937,87768.6898470668,5810.47502813769
938,77525.5070752719,5212.12977118111
939,86916.5793647921,5902.49317452163
940,89122.4993042142,5895.91782581996
941,83964.2515041266,5633.04462220407
942,75428.7969196951,5064.28672193646
943,89191.4141185527,6093.66394974918
944,82431.0142197563,5678.23185105787
945,82823.3692086922,5543.73688926518
946,91993.569259024,6193.22056484999
947,83027.441575901,5663.61651404302
948,85404.0834999505,5701.14858825933
949,83905.0359681792,5545.54057093725
950,86472.5509093399,5873.16274114666
951,83992.9131514142,5659.43342285639
952,86707.717946199,5635.16580905436
953,85369.5047434459,5664.39656062106
954,78954.131968123,5410.55719072722
955,82642.5497990959,5442.40655312015
956,90609.7077089391,6189.07226365874
957,84692.6938148784,5563.32760367927
958,85980.3272741547,5742.64156526551
959,90561.8502342436,6174.47062731121
960,87609.2001776921,5796.55713726635
961,86062.0101121328,5852.00199729497
962,84818.9175387567,5813.40203945439
963,82316.2714841502,5577.22588030484
964,84553.3875953192,5733.75151736217
965,81339.5185103815,5447.06592011256
966,82314.8190987448,5523.4582745412
967,88315.4436456393,5893.91063033356
968,87756.1076208125,5959.34489234822
969,88629.2002274393,5875.66382814181
970,83100.9025595913,5516.47831017985
971,83472.242772976,5579.15816199408
972,87129.8861291697,5873.04954877927
973,93438.622752977,6288.14675483249
974,87425.1359120533,5822.85643142316
975,90133.9596240933,6033.17812145665
976,92276.041206993,6400.87829261482
977,80498.3702638361,5451.21093888334
978,86178.3466561906,5857.39540739864
979,87010.421702647,5771.32516201691
980,88743.8787505949,6134.9804869731
981,79053.8993199516,5353.99427128034
982,83728.6096531273,5821.3629878567
983,83458.0727285167,5660.31640249887
984,81615.982508331,5569.47940318239
985,88520.8804853361,5893.3793899796
986,82669.9563444221,5558.84711189624
987,83275.9158391876,5565.82832581698
988,82876.3472982165,5532.73285357543
989,82532.2808524891,5608.56634774633
990,88546.4629286783,5962.52296665645
991,77515.3795349125,5171.06238905752
992,82567.4886230952,5500.8298914943
993,92199.9650739863,6186.88416998989
994,86070.0705730839,5746.21491030963
995,92006.1897674955,6209.30863685398
996,84051.0694107266,5524.43456281842
997,88193.782879153,5963.16200862357
998,87455.0640602496,5806.23361765013
999,95593.5208372328,6497.42612550729
1000,77828.3391214671,5226.63545570813
